participant_id,timestamp_ms,event_type,study_state,condition_index,block_number,condition_block_index,blocks_per_condition,trial_in_block,global_trial_number,technique,size_level,spacing_level,x,y,captured_target_id,goal_target_id,is_goal_selection,wrong_target_clicks,miss_clicks,path_length_px
2,1772906806229,block_end,running,9,28,1,3,5,140,AREA,M,TIGHT,,,,20,,0,0,536.074
2,1772906806230,rest_screen,rest,9,28,1,3,5,140,AREA,M,TIGHT,,,,-1,,0,0,536.074
2,1772906806647,block_start,running,9,29,2,3,0,140,AREA,M,TIGHT,,,,-1,,0,0,536.074
2,1772906806647,trial_start,running,9,29,2,3,1,141,AREA,M,TIGHT,,,,9,,0,0,0
2,1772906807558,trial_success,running,9,29,2,3,1,141,AREA,M,TIGHT,333,27.625,9,9,1,0,0,351.15
2,1772906807558,trial_start,running,9,29,2,3,2,142,AREA,M,TIGHT,,,,11,,0,0,0
2,1772906808330,trial_success,running,9,29,2,3,2,142,AREA,M,TIGHT,903,333.625,11,11,1,0,0,666.15
2,1772906808331,trial_start,running,9,29,2,3,3,143,AREA,M,TIGHT,,,,7,,0,0,0
2,1772906809172,trial_success,running,9,29,2,3,3,143,AREA,M,TIGHT,38,289.625,7,7,1,0,0,910.961
2,1772906809172,trial_start,running,9,29,2,3,4,144,AREA,M,TIGHT,,,,4,,0,0,0
2,1772906809828,trial_success,running,9,29,2,3,4,144,AREA,M,TIGHT,573,56.625,4,4,1,0,0,729.61
2,1772906809828,trial_start,running,9,29,2,3,5,145,AREA,M,TIGHT,,,,3,,0,0,0
2,1772906810502,trial_success,running,9,29,2,3,5,145,AREA,M,TIGHT,846,221.625,3,3,1,0,0,474.255
2,1772906810502,block_end,running,9,29,2,3,5,145,AREA,M,TIGHT,,,,3,,0,0,474.255
2,1772906810502,rest_screen,rest,9,29,2,3,5,145,AREA,M,TIGHT,,,,-1,,0,0,474.255
2,1772906810878,block_start,running,9,30,3,3,0,145,AREA,M,TIGHT,,,,-1,,0,0,474.255
2,1772906810878,trial_start,running,9,30,3,3,1,146,AREA,M,TIGHT,,,,27,,0,0,0
2,1772906811689,trial_error_click,running,9,30,3,3,1,146,AREA,M,TIGHT,106,360.625,-1,27,0,0,1,442.391
2,1772906812275,trial_success,running,9,30,3,3,1,146,AREA,M,TIGHT,127,367.625,27,27,1,0,1,828.235
2,1772906812275,trial_start,running,9,30,3,3,2,147,AREA,M,TIGHT,,,,17,,0,0,0
2,1772906812925,trial_success,running,9,30,3,3,2,147,AREA,M,TIGHT,66,224.625,17,17,1,0,0,747.467
2,1772906812925,trial_start,running,9,30,3,3,3,148,AREA,M,TIGHT,,,,10,,0,0,0
2,1772906813590,trial_success,running,9,30,3,3,3,148,AREA,M,TIGHT,861,84.625,10,10,1,0,0,856.965
2,1772906813590,trial_start,running,9,30,3,3,4,149,AREA,M,TIGHT,,,,27,,0,0,0
2,1772906814344,trial_success,running,9,30,3,3,4,149,AREA,M,TIGHT,123,366.625,27,27,1,0,0,818.331
2,1772906814344,trial_start,running,9,30,3,3,5,150,AREA,M,TIGHT,,,,12,,0,0,0
2,1772906815048,trial_success,running,9,30,3,3,5,150,AREA,M,TIGHT,867,424.625,12,12,1,0,0,892.159
2,1772906815048,block_end,running,9,30,3,3,5,150,AREA,M,TIGHT,,,,12,,0,0,892.159
2,1772906815048,rest_screen,rest,9,30,3,3,5,150,AREA,M,TIGHT,,,,-1,,0,0,892.159
2,1772906815477,block_start,running,10,31,1,3,0,150,AREA,L,LOOSE,,,,-1,,0,0,892.159
2,1772906815477,trial_start,running,10,31,1,3,1,151,AREA,L,LOOSE,,,,9,,0,0,0
2,1772906816248,trial_success,running,10,31,1,3,1,151,AREA,L,LOOSE,663,404.625,9,9,1,0,0,345.056
2,1772906816248,trial_start,running,10,31,1,3,2,152,AREA,L,LOOSE,,,,28,,0,0,0
2,1772906816920,trial_success,running,10,31,1,3,2,152,AREA,L,LOOSE,663,39.625,28,28,1,0,0,574.222
2,1772906816920,trial_start,running,10,31,1,3,3,153,AREA,L,LOOSE,,,,1,,0,0,0
2,1772906817636,trial_success,running,10,31,1,3,3,153,AREA,L,LOOSE,81,241.625,1,1,1,0,0,739.185
2,1772906817636,trial_start,running,10,31,1,3,4,154,AREA,L,LOOSE,,,,8,,0,0,0
2,1772906818364,trial_success,running,10,31,1,3,4,154,AREA,L,LOOSE,871,398.625,8,8,1,0,0,893.598
2,1772906818364,trial_start,running,10,31,1,3,5,155,AREA,L,LOOSE,,,,27,,0,0,0
2,1772906819050,trial_success,running,10,31,1,3,5,155,AREA,L,LOOSE,197,109.625,27,27,1,0,0,773.008
2,1772906819050,block_end,running,10,31,1,3,5,155,AREA,L,LOOSE,,,,27,,0,0,773.008
2,1772906819050,rest_screen,rest,10,31,1,3,5,155,AREA,L,LOOSE,,,,-1,,0,0,773.008
2,1772906819526,block_start,running,10,32,2,3,0,155,AREA,L,LOOSE,,,,-1,,0,0,773.008
2,1772906819526,trial_start,running,10,32,2,3,1,156,AREA,L,LOOSE,,,,15,,0,0,0
2,1772906820313,trial_success,running,10,32,2,3,1,156,AREA,L,LOOSE,468,198.625,15,15,1,0,0,214.946
2,1772906820313,trial_start,running,10,32,2,3,2,157,AREA,L,LOOSE,,,,6,,0,0,0
2,1772906820948,trial_success,running,10,32,2,3,2,157,AREA,L,LOOSE,168,428.625,6,6,1,0,0,551.462
2,1772906820949,trial_start,running,10,32,2,3,3,158,AREA,L,LOOSE,,,,12,,0,0,0
2,1772906821572,trial_success,running,10,32,2,3,3,158,AREA,L,LOOSE,805,425.625,12,12,1,0,0,754.352
2,1772906821572,trial_start,running,10,32,2,3,4,159,AREA,L,LOOSE,,,,10,,0,0,0
2,1772906822302,trial_success,running,10,32,2,3,4,159,AREA,L,LOOSE,161,54.625,10,10,1,0,0,763.509
2,1772906822302,trial_start,running,10,32,2,3,5,160,AREA,L,LOOSE,,,,4,,0,0,0
2,1772906823059,trial_success,running,10,32,2,3,5,160,AREA,L,LOOSE,380,271.625,4,4,1,0,0,949.742
2,1772906823059,block_end,running,10,32,2,3,5,160,AREA,L,LOOSE,,,,4,,0,0,949.742
2,1772906823059,rest_screen,rest,10,32,2,3,5,160,AREA,L,LOOSE,,,,-1,,0,0,949.742
2,1772906823475,block_start,running,10,33,3,3,0,160,AREA,L,LOOSE,,,,-1,,0,0,949.742
2,1772906823475,trial_start,running,10,33,3,3,1,161,AREA,L,LOOSE,,,,15,,0,0,0
2,1772906824165,trial_success,running,10,33,3,3,1,161,AREA,L,LOOSE,300,211.625,15,15,1,0,0,323.816
2,1772906824165,trial_start,running,10,33,3,3,2,162,AREA,L,LOOSE,,,,11,,0,0,0
2,1772906824761,trial_success,running,10,33,3,3,2,162,AREA,L,LOOSE,552,346.625,11,11,1,0,0,459.064
2,1772906824761,trial_start,running,10,33,3,3,3,163,AREA,L,LOOSE,,,,28,,0,0,0
2,1772906825341,trial_success,running,10,33,3,3,3,163,AREA,L,LOOSE,318,443.625,28,28,1,0,0,282.751
2,1772906825341,trial_start,running,10,33,3,3,4,164,AREA,L,LOOSE,,,,6,,0,0,0
2,1772906826018,trial_success,running,10,33,3,3,4,164,AREA,L,LOOSE,908,432.625,6,6,1,0,0,622.878
2,1772906826018,trial_start,running,10,33,3,3,5,165,AREA,L,LOOSE,,,,0,,0,0,0
2,1772906826833,trial_success,running,10,33,3,3,5,165,AREA,L,LOOSE,193,421.625,0,0,1,0,0,797.039
2,1772906826833,block_end,running,10,33,3,3,5,165,AREA,L,LOOSE,,,,0,,0,0,797.039
2,1772906826833,rest_screen,rest,10,33,3,3,5,165,AREA,L,LOOSE,,,,-1,,0,0,797.039
2,1772906827264,block_start,running,11,34,1,3,0,165,AREA,M,MED,,,,-1,,0,0,797.039
2,1772906827264,trial_start,running,11,34,1,3,1,166,AREA,M,MED,,,,26,,0,0,0
2,1772906827979,trial_success,running,11,34,1,3,1,166,AREA,M,MED,897,90.625,26,26,1,0,0,597.646
2,1772906827979,trial_start,running,11,34,1,3,2,167,AREA,M,MED,,,,3,,0,0,0
2,1772906828726,trial_success,running,11,34,1,3,2,167,AREA,M,MED,142,54.625,3,3,1,0,0,911.819
2,1772906828726,trial_start,running,11,34,1,3,3,168,AREA,M,MED,,,,10,,0,0,0
2,1772906829366,trial_success,running,11,34,1,3,3,168,AREA,M,MED,674,72.625,10,10,1,0,0,643.847
2,1772906829366,trial_start,running,11,34,1,3,4,169,AREA,M,MED,,,,17,,0,0,0
2,1772906830130,trial_success,running,11,34,1,3,4,169,AREA,M,MED,898,416.625,17,17,1,0,0,584.174
2,1772906830130,trial_start,running,11,34,1,3,5,170,AREA,M,MED,,,,14,,0,0,0
2,1772906830759,trial_success,running,11,34,1,3,5,170,AREA,M,MED,876,197.625,14,14,1,0,0,802.107
2,1772906830759,block_end,running,11,34,1,3,5,170,AREA,M,MED,,,,14,,0,0,802.107
2,1772906830759,rest_screen,rest,11,34,1,3,5,170,AREA,M,MED,,,,-1,,0,0,802.107
2,1772906831246,block_start,running,11,35,2,3,0,170,AREA,M,MED,,,,-1,,0,0,802.107
2,1772906831246,trial_start,running,11,35,2,3,1,171,AREA,M,MED,,,,28,,0,0,0
2,1772906832245,trial_success,running,11,35,2,3,1,171,AREA,M,MED,864,465.625,28,28,1,0,0,769.47
2,1772906832245,trial_start,running,11,35,2,3,2,172,AREA,M,MED,,,,27,,0,0,0
2,1772906832841,trial_success,running,11,35,2,3,2,172,AREA,M,MED,187,133.625,27,27,1,0,0,762.117
2,1772906832841,trial_start,running,11,35,2,3,3,173,AREA,M,MED,,,,23,,0,0,0
2,1772906833440,trial_success,running,11,35,2,3,3,173,AREA,M,MED,709,453.625,23,23,1,0,0,797.172
2,1772906833440,trial_start,running,11,35,2,3,4,174,AREA,M,MED,,,,28,,0,0,0
2,1772906834073,trial_error_click,running,11,35,2,3,4,174,AREA,M,MED,866,427.625,-1,28,0,0,1,735.762
2,1772906834321,trial_error_click,running,11,35,2,3,4,174,AREA,M,MED,874,449.625,-1,28,0,0,2,762.655
2,1772906834621,trial_success,running,11,35,2,3,4,174,AREA,M,MED,871,471.625,28,28,1,0,2,791.898
2,1772906834621,trial_start,running,11,35,2,3,5,175,AREA,M,MED,,,,29,,0,0,0
2,1772906835382,trial_success,running,11,35,2,3,5,175,AREA,M,MED,28,269.625,29,29,1,0,0,959.279
2,1772906835382,block_end,running,11,35,2,3,5,175,AREA,M,MED,,,,29,,0,0,959.279
2,1772906835382,rest_screen,rest,11,35,2,3,5,175,AREA,M,MED,,,,-1,,0,0,959.279
2,1772906835790,block_start,running,11,36,3,3,0,175,AREA,M,MED,,,,-1,,0,0,959.279
2,1772906835790,trial_start,running,11,36,3,3,1,176,AREA,M,MED,,,,7,,0,0,0
2,1772906836444,trial_success,running,11,36,3,3,1,176,AREA,M,MED,164,289.625,7,7,1,0,0,459.59
2,1772906836444,trial_start,running,11,36,3,3,2,177,AREA,M,MED,,,,20,,0,0,0
2,1772906837054,trial_success,running,11,36,3,3,2,177,AREA,M,MED,485,157.625,20,20,1,0,0,561.507
2,1772906837054,trial_start,running,11,36,3,3,3,178,AREA,M,MED,,,,14,,0,0,0
2,1772906837662,trial_success,running,11,36,3,3,3,178,AREA,M,MED,855,464.625,14,14,1,0,0,491.4
2,1772906837662,trial_start,running,11,36,3,3,4,179,AREA,M,MED,,,,19,,0,0,0
2,1772906838368,trial_success,running,11,36,3,3,4,179,AREA,M,MED,445,339.625,19,19,1,0,0,780.813
2,1772906838368,trial_start,running,11,36,3,3,5,180,AREA,M,MED,,,,20,,0,0,0
2,1772906838947,trial_success,running,11,36,3,3,5,180,AREA,M,MED,468,150.625,20,20,1,0,0,193.921
2,1772906838947,block_end,running,11,36,3,3,5,180,AREA,M,MED,,,,20,,0,0,193.921
2,1772906838947,rest_screen,rest,11,36,3,3,5,180,AREA,M,MED,,,,-1,,0,0,193.921
2,1772906839357,block_start,running,12,37,1,3,0,180,AREA,L,TIGHT,,,,-1,,0,0,193.921
2,1772906839357,trial_start,running,12,37,1,3,1,181,AREA,L,TIGHT,,,,25,,0,0,0
2,1772906840027,trial_success,running,12,37,1,3,1,181,AREA,L,TIGHT,416,160.625,25,25,1,0,0,111.323
2,1772906840027,trial_start,running,12,37,1,3,2,182,AREA,L,TIGHT,,,,6,,0,0,0
2,1772906840593,trial_error_click,running,12,37,1,3,2,182,AREA,L,TIGHT,301,399.625,-1,6,0,0,1,328.362
2,1772906840814,trial_success,running,12,37,1,3,2,182,AREA,L,TIGHT,303,374.625,6,6,1,0,1,355.362
2,1772906840814,trial_start,running,12,37,1,3,3,183,AREA,L,TIGHT,,,,17,,0,0,0
2,1772906841508,trial_success,running,12,37,1,3,3,183,AREA,L,TIGHT,682,347.625,17,17,1,0,0,394.556
2,1772906841508,trial_start,running,12,37,1,3,4,184,AREA,L,TIGHT,,,,18,,0,0,0
2,1772906842071,trial_error_click,running,12,37,1,3,4,184,AREA,L,TIGHT,494,149.625,-1,18,0,0,1,280.34
2,1772906842319,trial_success,running,12,37,1,3,4,184,AREA,L,TIGHT,514,132.625,18,18,1,0,1,308.604
2,1772906842319,trial_start,running,12,37,1,3,5,185,AREA,L,TIGHT,,,,17,,0,0,0
2,1772906842967,trial_success,running,12,37,1,3,5,185,AREA,L,TIGHT,704,342.625,17,17,1,0,0,326.837
2,1772906842967,block_end,running,12,37,1,3,5,185,AREA,L,TIGHT,,,,17,,0,0,326.837
2,1772906842967,rest_screen,rest,12,37,1,3,5,185,AREA,L,TIGHT,,,,-1,,0,0,326.837
2,1772906843400,block_start,running,12,38,2,3,0,185,AREA,L,TIGHT,,,,-1,,0,0,326.837
2,1772906843400,trial_start,running,12,38,2,3,1,186,AREA,L,TIGHT,,,,24,,0,0,0
2,1772906844041,trial_error_click,running,12,38,2,3,1,186,AREA,L,TIGHT,289,354.625,-1,24,0,0,1,234.58
2,1772906844447,trial_success,running,12,38,2,3,1,186,AREA,L,TIGHT,240,344.625,24,24,1,0,1,288.45
2,1772906844447,trial_start,running,12,38,2,3,2,187,AREA,L,TIGHT,,,,19,,0,0,0
2,1772906845172,trial_success,running,12,38,2,3,2,187,AREA,L,TIGHT,883,343.625,19,19,1,0,0,655.382
2,1772906845172,trial_start,running,12,38,2,3,3,188,AREA,L,TIGHT,,,,3,,0,0,0
2,1772906845864,trial_success,running,12,38,2,3,3,188,AREA,L,TIGHT,131,216.625,3,3,1,0,0,779.192
2,1772906845864,trial_start,running,12,38,2,3,4,189,AREA,L,TIGHT,,,,14,,0,0,0
2,1772906846543,trial_success,running,12,38,2,3,4,189,AREA,L,TIGHT,863,394.625,14,14,1,0,0,761.919
2,1772906846543,trial_start,running,12,38,2,3,5,190,AREA,L,TIGHT,,,,22,,0,0,0
2,1772906847305,trial_success,running,12,38,2,3,5,190,AREA,L,TIGHT,54,77.625,22,22,1,0,0,889.396
2,1772906847305,block_end,running,12,38,2,3,5,190,AREA,L,TIGHT,,,,22,,0,0,889.396
2,1772906847305,rest_screen,rest,12,38,2,3,5,190,AREA,L,TIGHT,,,,-1,,0,0,889.396
2,1772906847783,block_start,running,12,39,3,3,0,190,AREA,L,TIGHT,,,,-1,,0,0,889.396
2,1772906847783,trial_start,running,12,39,3,3,1,191,AREA,L,TIGHT,,,,17,,0,0,0
2,1772906848467,trial_success,running,12,39,3,3,1,191,AREA,L,TIGHT,656,95.625,17,17,1,0,0,267.893
2,1772906848467,trial_start,running,12,39,3,3,2,192,AREA,L,TIGHT,,,,6,,0,0,0
2,1772906849066,trial_success,running,12,39,3,3,2,192,AREA,L,TIGHT,194,285.625,6,6,1,0,0,522.844
2,1772906849066,trial_start,running,12,39,3,3,3,193,AREA,L,TIGHT,,,,20,,0,0,0
2,1772906849735,trial_success,running,12,39,3,3,3,193,AREA,L,TIGHT,59,181.625,20,20,1,0,0,798.421
2,1772906849735,trial_start,running,12,39,3,3,4,194,AREA,L,TIGHT,,,,6,,0,0,0
2,1772906850345,trial_success,running,12,39,3,3,4,194,AREA,L,TIGHT,200,287.625,6,6,1,0,0,405.193
2,1772906850345,trial_start,running,12,39,3,3,5,195,AREA,L,TIGHT,,,,23,,0,0,0
2,1772906850845,trial_error_click,running,12,39,3,3,5,195,AREA,L,TIGHT,359,207.625,-1,23,0,0,1,281.645
2,1772906851147,trial_success,running,12,39,3,3,5,195,AREA,L,TIGHT,365,193.625,23,23,1,0,1,300.473
2,1772906851147,block_end,running,12,39,3,3,5,195,AREA,L,TIGHT,,,,23,,0,1,300.473
2,1772906851147,rest_screen,rest,12,39,3,3,5,195,AREA,L,TIGHT,,,,-1,,0,1,300.473
2,1772906851548,block_start,running,13,40,1,3,0,195,AREA,S,MED,,,,-1,,0,1,300.473
2,1772906851548,trial_start,running,13,40,1,3,1,196,AREA,S,MED,,,,1,,0,0,0
2,1772906852298,trial_success,running,13,40,1,3,1,196,AREA,S,MED,468,272.625,1,1,1,0,0,250.019
2,1772906852298,trial_start,running,13,40,1,3,2,197,AREA,S,MED,,,,2,,0,0,0
2,1772906853076,trial_success,running,13,40,1,3,2,197,AREA,S,MED,389,49.625,2,2,1,0,0,268.207
2,1772906853076,trial_start,running,13,40,1,3,3,198,AREA,S,MED,,,,24,,0,0,0
2,1772906853790,trial_success,running,13,40,1,3,3,198,AREA,S,MED,182,417.625,24,24,1,0,0,545.841
2,1772906853791,trial_start,running,13,40,1,3,4,199,AREA,S,MED,,,,3,,0,0,0
2,1772906854508,trial_success,running,13,40,1,3,4,199,AREA,S,MED,669,383.625,3,3,1,0,0,641.889
2,1772906854508,trial_start,running,13,40,1,3,5,200,AREA,S,MED,,,,5,,0,0,0
2,1772906855218,trial_success,running,13,40,1,3,5,200,AREA,S,MED,359,327.625,5,5,1,0,0,325.286
2,1772906855218,block_end,running,13,40,1,3,5,200,AREA,S,MED,,,,5,,0,0,325.286
2,1772906855218,rest_screen,rest,13,40,1,3,5,200,AREA,S,MED,,,,-1,,0,0,325.286
2,1772906855611,block_start,running,13,41,2,3,0,200,AREA,S,MED,,,,-1,,0,0,325.286
2,1772906855611,trial_start,running,13,41,2,3,1,201,AREA,S,MED,,,,23,,0,0,0
2,1772906856669,trial_success,running,13,41,2,3,1,201,AREA,S,MED,79,21.625,23,23,1,0,0,654.576
2,1772906856670,trial_start,running,13,41,2,3,2,202,AREA,S,MED,,,,7,,0,0,0
2,1772906857294,trial_success,running,13,41,2,3,2,202,AREA,S,MED,192,297.625,7,7,1,0,0,564.168
2,1772906857295,trial_start,running,13,41,2,3,3,203,AREA,S,MED,,,,2,,0,0,0
2,1772906857962,trial_success,running,13,41,2,3,3,203,AREA,S,MED,47,270.625,2,2,1,0,0,414.292
2,1772906857963,trial_start,running,13,41,2,3,4,204,AREA,S,MED,,,,1,,0,0,0
2,1772906858593,trial_success,running,13,41,2,3,4,204,AREA,S,MED,369,408.625,1,1,1,0,0,528.787
2,1772906858593,trial_start,running,13,41,2,3,5,205,AREA,S,MED,,,,29,,0,0,0
2,1772906859265,trial_success,running,13,41,2,3,5,205,AREA,S,MED,451,38.625,29,29,1,0,0,612.005
2,1772906859265,block_end,running,13,41,2,3,5,205,AREA,S,MED,,,,29,,0,0,612.005
2,1772906859266,rest_screen,rest,13,41,2,3,5,205,AREA,S,MED,,,,-1,,0,0,612.005
2,1772906859641,block_start,running,13,42,3,3,0,205,AREA,S,MED,,,,-1,,0,0,612.005
2,1772906859641,trial_start,running,13,42,3,3,1,206,AREA,S,MED,,,,17,,0,0,0
2,1772906860354,trial_success,running,13,42,3,3,1,206,AREA,S,MED,519,309.625,17,17,1,0,0,187.663
2,1772906860354,trial_start,running,13,42,3,3,2,207,AREA,S,MED,,,,18,,0,0,0
2,1772906860945,trial_error_click,running,13,42,3,3,2,207,AREA,S,MED,689,245.625,-1,18,0,0,1,215.453
2,1772906861267,trial_success,running,13,42,3,3,2,207,AREA,S,MED,710,237.625,18,18,1,0,1,342.613
2,1772906861267,trial_start,running,13,42,3,3,3,208,AREA,S,MED,,,,22,,0,0,0
2,1772906862025,trial_success,running,13,42,3,3,3,208,AREA,S,MED,155,119.625,22,22,1,0,0,684.689
2,1772906862025,trial_start,running,13,42,3,3,4,209,AREA,S,MED,,,,26,,0,0,0
2,1772906862500,trial_success,running,13,42,3,3,4,209,AREA,S,MED,171,229.625,26,26,1,0,0,129.222
2,1772906862500,trial_start,running,13,42,3,3,5,210,AREA,S,MED,,,,2,,0,0,0
2,1772906862978,trial_success,running,13,42,3,3,5,210,AREA,S,MED,338,161.625,2,2,1,0,0,212.37
2,1772906862978,block_end,running,13,42,3,3,5,210,AREA,S,MED,,,,2,,0,0,212.37
2,1772906862979,rest_screen,rest,13,42,3,3,5,210,AREA,S,MED,,,,-1,,0,0,212.37
2,1772906863351,block_start,running,14,43,1,3,0,210,AREA,L,MED,,,,-1,,0,0,212.37
2,1772906863351,trial_start,running,14,43,1,3,1,211,AREA,L,MED,,,,28,,0,0,0
2,1772906863964,trial_error_click,running,14,43,1,3,1,211,AREA,L,MED,537,401.625,-1,28,0,0,1,217.281
2,1772906864195,trial_success,running,14,43,1,3,1,211,AREA,L,MED,546,417.625,28,28,1,0,1,241.109
2,1772906864195,trial_start,running,14,43,1,3,2,212,AREA,L,MED,,,,18,,0,0,0
2,1772906864840,trial_success,running,14,43,1,3,2,212,AREA,L,MED,827,408.625,18,18,1,0,0,411.771
2,1772906864840,trial_start,running,14,43,1,3,3,213,AREA,L,MED,,,,4,,0,0,0
2,1772906865505,trial_success,running,14,43,1,3,3,213,AREA,L,MED,169,301.625,4,4,1,0,0,677.517
2,1772906865505,trial_start,running,14,43,1,3,4,214,AREA,L,MED,,,,3,,0,0,0
2,1772906866145,trial_success,running,14,43,1,3,4,214,AREA,L,MED,557,106.625,3,3,1,0,0,463.461
2,1772906866145,trial_start,running,14,43,1,3,5,215,AREA,L,MED,,,,18,,0,0,0
2,1772906866702,trial_success,running,14,43,1,3,5,215,AREA,L,MED,799,404.625,18,18,1,0,0,402.089
2,1772906866702,block_end,running,14,43,1,3,5,215,AREA,L,MED,,,,18,,0,0,402.089
2,1772906866702,rest_screen,rest,14,43,1,3,5,215,AREA,L,MED,,,,-1,,0,0,402.089
2,1772906867032,block_start,running,14,44,2,3,0,215,AREA,L,MED,,,,-1,,0,0,402.089
2,1772906867032,trial_start,running,14,44,2,3,1,216,AREA,L,MED,,,,14,,0,0,0
2,1772906867663,trial_success,running,14,44,2,3,1,216,AREA,L,MED,817,127.625,14,14,1,0,0,370.902
2,1772906867663,trial_start,running,14,44,2,3,2,217,AREA,L,MED,,,,21,,0,0,0
2,1772906868323,trial_success,running,14,44,2,3,2,217,AREA,L,MED,322,326.625,21,21,1,0,0,536.422
2,1772906868323,trial_start,running,14,44,2,3,3,218,AREA,L,MED,,,,24,,0,0,0
2,1772906868796,trial_success,running,14,44,2,3,3,218,AREA,L,MED,468,176.625,24,24,1,0,0,213.914
2,1772906868796,trial_start,running,14,44,2,3,4,219,AREA,L,MED,,,,2,,0,0,0
2,1772906869379,trial_success,running,14,44,2,3,4,219,AREA,L,MED,831,290.625,2,2,1,0,0,398.11
2,1772906869379,trial_start,running,14,44,2,3,5,220,AREA,L,MED,,,,13,,0,0,0
2,1772906870083,trial_error_click,running,14,44,2,3,5,220,AREA,L,MED,80,403.625,-1,13,0,0,1,782.236
2,1772906870298,trial_success,running,14,44,2,3,5,220,AREA,L,MED,29,412.625,13,13,1,0,1,838.693
2,1772906870298,block_end,running,14,44,2,3,5,220,AREA,L,MED,,,,13,,0,1,838.693
2,1772906870298,rest_screen,rest,14,44,2,3,5,220,AREA,L,MED,,,,-1,,0,1,838.693
2,1772906870724,block_start,running,14,45,3,3,0,220,AREA,L,MED,,,,-1,,0,1,838.693
2,1772906870725,trial_start,running,14,45,3,3,1,221,AREA,L,MED,,,,27,,0,0,0
2,1772906871437,trial_success,running,14,45,3,3,1,221,AREA,L,MED,780,461.625,27,27,1,0,0,422.248
2,1772906871437,trial_start,running,14,45,3,3,2,222,AREA,L,MED,,,,28,,0,0,0
2,1772906872008,trial_success,running,14,45,3,3,2,222,AREA,L,MED,362,295.625,28,28,1,0,0,496.35
2,1772906872008,trial_start,running,14,45,3,3,3,223,AREA,L,MED,,,,23,,0,0,0
2,1772906872520,trial_success,running,14,45,3,3,3,223,AREA,L,MED,275,388.625,23,23,1,0,0,135.303
2,1772906872520,trial_start,running,14,45,3,3,4,224,AREA,L,MED,,,,2,,0,0,0
2,1772906873229,trial_success,running,14,45,3,3,4,224,AREA,L,MED,812,406.625,2,2,1,0,0,678.102
2,1772906873229,trial_start,running,14,45,3,3,5,225,AREA,L,MED,,,,29,,0,0,0
2,1772906873871,trial_success,running,14,45,3,3,5,225,AREA,L,MED,310,115.625,29,29,1,0,0,591.633
2,1772906873871,block_end,running,14,45,3,3,5,225,AREA,L,MED,,,,29,,0,0,591.633
2,1772906873871,rest_screen,rest,14,45,3,3,5,225,AREA,L,MED,,,,-1,,0,0,591.633
2,1772906874250,block_start,running,15,46,1,3,0,225,AREA,S,LOOSE,,,,-1,,0,0,591.633
2,1772906874250,trial_start,running,15,46,1,3,1,226,AREA,S,LOOSE,,,,5,,0,0,0
2,1772906875338,trial_success,running,15,46,1,3,1,226,AREA,S,LOOSE,935,380.625,5,5,1,0,0,659.152
2,1772906875338,trial_start,running,15,46,1,3,2,227,AREA,S,LOOSE,,,,23,,0,0,0
2,1772906876012,trial_success,running,15,46,1,3,2,227,AREA,S,LOOSE,446,97.625,23,23,1,0,0,661.969
2,1772906876012,trial_start,running,15,46,1,3,3,228,AREA,S,LOOSE,,,,15,,0,0,0
2,1772906876701,trial_success,running,15,46,1,3,3,228,AREA,S,LOOSE,721,454.625,15,15,1,0,0,466.133
2,1772906876701,trial_start,running,15,46,1,3,4,229,AREA,S,LOOSE,,,,27,,0,0,0
2,1772906877475,trial_success,running,15,46,1,3,4,229,AREA,S,LOOSE,26,83.625,27,27,1,0,0,926.922
2,1772906877475,trial_start,running,15,46,1,3,5,230,AREA,S,LOOSE,,,,25,,0,0,0
2,1772906878197,trial_success,running,15,46,1,3,5,230,AREA,S,LOOSE,691,188.625,25,25,1,0,0,680.591
2,1772906878197,block_end,running,15,46,1,3,5,230,AREA,S,LOOSE,,,,25,,0,0,680.591
2,1772906878197,rest_screen,rest,15,46,1,3,5,230,AREA,S,LOOSE,,,,-1,,0,0,680.591
2,1772906878570,block_start,running,15,47,2,3,0,230,AREA,S,LOOSE,,,,-1,,0,0,680.591
2,1772906878570,trial_start,running,15,47,2,3,1,231,AREA,S,LOOSE,,,,18,,0,0,0
2,1772906879314,trial_success,running,15,47,2,3,1,231,AREA,S,LOOSE,780,334.625,18,18,1,0,0,383.826
2,1772906879314,trial_start,running,15,47,2,3,2,232,AREA,S,LOOSE,,,,17,,0,0,0
2,1772906879943,trial_success,running,15,47,2,3,2,232,AREA,S,LOOSE,392,436.625,17,17,1,0,0,404.135
2,1772906879943,trial_start,running,15,47,2,3,3,233,AREA,S,LOOSE,,,,6,,0,0,0
2,1772906880662,trial_success,running,15,47,2,3,3,233,AREA,S,LOOSE,172,47.625,6,6,1,0,0,483.675
2,1772906880662,trial_start,running,15,47,2,3,4,234,AREA,S,LOOSE,,,,16,,0,0,0
2,1772906881346,trial_error_click,running,15,47,2,3,4,234,AREA,S,LOOSE,831,103.625,-1,16,0,0,1,801.984
2,1772906881667,trial_success,running,15,47,2,3,4,234,AREA,S,LOOSE,833,78.625,16,16,1,0,1,832.935
2,1772906881667,trial_start,running,15,47,2,3,5,235,AREA,S,LOOSE,,,,18,,0,0,0
2,1772906882339,trial_success,running,15,47,2,3,5,235,AREA,S,LOOSE,801,348.625,18,18,1,0,0,498.66
2,1772906882339,block_end,running,15,47,2,3,5,235,AREA,S,LOOSE,,,,18,,0,0,498.66
