participant_id,timestamp_ms,event_type,study_state,condition_index,block_number,condition_block_index,blocks_per_condition,trial_in_block,global_trial_number,technique,size_level,spacing_level,x,y,captured_target_id,goal_target_id,is_goal_selection,wrong_target_clicks,miss_clicks,path_length_px
3,1772942611655,trial_success,running,1,4,1,3,3,18,AREA,L,MED,579,346.625,2,2,1,0,0,349.248
3,1772942611655,trial_start,running,1,4,1,3,4,19,AREA,L,MED,,,,3,,0,0,0
3,1772942612246,trial_success,running,1,4,1,3,4,19,AREA,L,MED,598,134.625,3,3,1,0,0,533.707
3,1772942612246,trial_start,running,1,4,1,3,5,20,AREA,L,MED,,,,1,,0,0,0
3,1772942612880,trial_success,running,1,4,1,3,5,20,AREA,L,MED,866,469.625,1,1,1,0,0,880.478
3,1772942612880,block_end,running,1,4,1,3,5,20,AREA,L,MED,,,,1,,0,0,880.478
3,1772942612880,rest_screen,rest,1,4,1,3,5,20,AREA,L,MED,,,,-1,,0,0,880.478
3,1772942613401,block_start,running,1,5,2,3,0,20,AREA,L,MED,,,,-1,,0,0,880.478
3,1772942613401,trial_start,running,1,5,2,3,1,21,AREA,L,MED,,,,24,,0,0,0
3,1772942614168,trial_success,running,1,5,2,3,1,21,AREA,L,MED,269,137.625,24,24,1,0,0,405.75
3,1772942614168,trial_start,running,1,5,2,3,2,22,AREA,L,MED,,,,16,,0,0,0
3,1772942614919,trial_success,running,1,5,2,3,2,22,AREA,L,MED,713,111.625,16,16,1,0,0,623.236
3,1772942614919,trial_start,running,1,5,2,3,3,23,AREA,L,MED,,,,5,,0,0,0
3,1772942615486,trial_success,running,1,5,2,3,3,23,AREA,L,MED,496,278.625,5,5,1,0,0,343.709
3,1772942615486,trial_start,running,1,5,2,3,4,24,AREA,L,MED,,,,6,,0,0,0
3,1772942616119,trial_success,running,1,5,2,3,4,24,AREA,L,MED,166,281.625,6,6,1,0,0,371.073
3,1772942616119,trial_start,running,1,5,2,3,5,25,AREA,L,MED,,,,10,,0,0,0
3,1772942616685,trial_success,running,1,5,2,3,5,25,AREA,L,MED,776,191.625,10,10,1,0,0,631.843
3,1772942616685,block_end,running,1,5,2,3,5,25,AREA,L,MED,,,,10,,0,0,631.843
3,1772942616685,rest_screen,rest,1,5,2,3,5,25,AREA,L,MED,,,,-1,,0,0,631.843
3,1772942617061,block_start,running,1,6,3,3,0,25,AREA,L,MED,,,,-1,,0,0,631.843
3,1772942617061,trial_start,running,1,6,3,3,1,26,AREA,L,MED,,,,24,,0,0,0
3,1772942617704,trial_success,running,1,6,3,3,1,26,AREA,L,MED,710,230.625,24,24,1,0,0,465.288
3,1772942617704,trial_start,running,1,6,3,3,2,27,AREA,L,MED,,,,6,,0,0,0
3,1772942618256,trial_success,running,1,6,3,3,2,27,AREA,L,MED,198,225.625,6,6,1,0,0,526.355
3,1772942618256,trial_start,running,1,6,3,3,3,28,AREA,L,MED,,,,26,,0,0,0
3,1772942618734,trial_success,running,1,6,3,3,3,28,AREA,L,MED,370,314.625,26,26,1,0,0,254.868
3,1772942618734,trial_start,running,1,6,3,3,4,29,AREA,L,MED,,,,15,,0,0,0
3,1772942619388,trial_success,running,1,6,3,3,4,29,AREA,L,MED,755,140.625,15,15,1,0,0,469.566
3,1772942619388,trial_start,running,1,6,3,3,5,30,AREA,L,MED,,,,2,,0,0,0
3,1772942620004,trial_success,running,1,6,3,3,5,30,AREA,L,MED,817,303.625,2,2,1,0,0,412.314
3,1772942620004,block_end,running,1,6,3,3,5,30,AREA,L,MED,,,,2,,0,0,412.314
3,1772942620004,rest_screen,rest,1,6,3,3,5,30,AREA,L,MED,,,,-1,,0,0,412.314
3,1772942630109,block_start,running,2,7,1,3,0,30,AREA,M,MED,,,,-1,,0,0,412.314
3,1772942630109,trial_start,running,2,7,1,3,1,31,AREA,M,MED,,,,26,,0,0,0
3,1772942631089,trial_success,running,2,7,1,3,1,31,AREA,M,MED,898,454.625,26,26,1,0,0,641.473
3,1772942631089,trial_start,running,2,7,1,3,2,32,AREA,M,MED,,,,24,,0,0,0
3,1772942631773,trial_success,running,2,7,1,3,2,32,AREA,M,MED,534,447.625,24,24,1,0,0,656.691
3,1772942631773,trial_start,running,2,7,1,3,3,33,AREA,M,MED,,,,10,,0,0,0
3,1772942632543,trial_success,running,2,7,1,3,3,33,AREA,M,MED,152,30.625,10,10,1,0,0,624.19
3,1772942632543,trial_start,running,2,7,1,3,4,34,AREA,M,MED,,,,23,,0,0,0
3,1772942633298,trial_success,running,2,7,1,3,4,34,AREA,M,MED,864,400.625,23,23,1,0,0,911.405
3,1772942633298,trial_start,running,2,7,1,3,5,35,AREA,M,MED,,,,26,,0,0,0
3,1772942634100,trial_success,running,2,7,1,3,5,35,AREA,M,MED,906,458.625,26,26,1,0,0,823.66
3,1772942634100,block_end,running,2,7,1,3,5,35,AREA,M,MED,,,,26,,0,0,823.66
3,1772942634100,rest_screen,rest,2,7,1,3,5,35,AREA,M,MED,,,,-1,,0,0,823.66
3,1772942634601,block_start,running,2,8,2,3,0,35,AREA,M,MED,,,,-1,,0,0,823.66
3,1772942634601,trial_start,running,2,8,2,3,1,36,AREA,M,MED,,,,8,,0,0,0
3,1772942635151,trial_success,running,2,8,2,3,1,36,AREA,M,MED,486,279.625,8,8,1,0,0,304.036
3,1772942635151,trial_start,running,2,8,2,3,2,37,AREA,M,MED,,,,3,,0,0,0
3,1772942635999,trial_success,running,2,8,2,3,2,37,AREA,M,MED,30,143.625,3,3,1,0,0,737.202
3,1772942635999,trial_start,running,2,8,2,3,3,38,AREA,M,MED,,,,23,,0,0,0
3,1772942636723,trial_success,running,2,8,2,3,3,38,AREA,M,MED,847,273.625,23,23,1,0,0,847.085
3,1772942636723,trial_start,running,2,8,2,3,4,39,AREA,M,MED,,,,28,,0,0,0
3,1772942637310,trial_success,running,2,8,2,3,4,39,AREA,M,MED,536,136.625,28,28,1,0,0,619.096
3,1772942637310,trial_start,running,2,8,2,3,5,40,AREA,M,MED,,,,13,,0,0,0
3,1772942638033,trial_success,running,2,8,2,3,5,40,AREA,M,MED,46,67.625,13,13,1,0,0,626.366
3,1772942638033,block_end,running,2,8,2,3,5,40,AREA,M,MED,,,,13,,0,0,626.366
3,1772942638033,rest_screen,rest,2,8,2,3,5,40,AREA,M,MED,,,,-1,,0,0,626.366
3,1772942638501,block_start,running,2,9,3,3,0,40,AREA,M,MED,,,,-1,,0,0,626.366
3,1772942638501,trial_start,running,2,9,3,3,1,41,AREA,M,MED,,,,2,,0,0,0
3,1772942639163,trial_success,running,2,9,3,3,1,41,AREA,M,MED,613,371.625,2,2,1,0,0,307.103
3,1772942639163,trial_start,running,2,9,3,3,2,42,AREA,M,MED,,,,9,,0,0,0
3,1772942639808,trial_success,running,2,9,3,3,2,42,AREA,M,MED,113,110.625,9,9,1,0,0,610.486
3,1772942639808,trial_start,running,2,9,3,3,3,43,AREA,M,MED,,,,16,,0,0,0
3,1772942640444,trial_success,running,2,9,3,3,3,43,AREA,M,MED,323,364.625,16,16,1,0,0,605.912
3,1772942640444,trial_start,running,2,9,3,3,4,44,AREA,M,MED,,,,26,,0,0,0
3,1772942641115,trial_success,running,2,9,3,3,4,44,AREA,M,MED,52,288.625,26,26,1,0,0,634.741
3,1772942641115,trial_start,running,2,9,3,3,5,45,AREA,M,MED,,,,1,,0,0,0
3,1772942641799,trial_success,running,2,9,3,3,5,45,AREA,M,MED,877,449.625,1,1,1,0,0,940.077
3,1772942641799,block_end,running,2,9,3,3,5,45,AREA,M,MED,,,,1,,0,0,940.077
3,1772942641799,rest_screen,rest,2,9,3,3,5,45,AREA,M,MED,,,,-1,,0,0,940.077
3,1772942672752,block_start,running,3,10,1,3,0,45,AREA,L,TIGHT,,,,-1,,0,0,940.077
3,1772942672752,trial_start,running,3,10,1,3,1,46,AREA,L,TIGHT,,,,27,,0,0,0
3,1772942673527,trial_success,running,3,10,1,3,1,46,AREA,L,TIGHT,760,391.625,27,27,1,0,0,426.096
3,1772942673527,trial_start,running,3,10,1,3,2,47,AREA,L,TIGHT,,,,7,,0,0,0
3,1772942674136,trial_success,running,3,10,1,3,2,47,AREA,L,TIGHT,460,69.625,7,7,1,0,0,748.364
3,1772942674136,trial_start,running,3,10,1,3,3,48,AREA,L,TIGHT,,,,10,,0,0,0
3,1772942674682,trial_success,running,3,10,1,3,3,48,AREA,L,TIGHT,342,178.625,10,10,1,0,0,296.528
3,1772942674682,trial_start,running,3,10,1,3,4,49,AREA,L,TIGHT,,,,5,,0,0,0
3,1772942675382,trial_success,running,3,10,1,3,4,49,AREA,L,TIGHT,143,461.625,5,5,1,0,0,425.541
3,1772942675382,trial_start,running,3,10,1,3,5,50,AREA,L,TIGHT,,,,27,,0,0,0
3,1772942676013,trial_success,running,3,10,1,3,5,50,AREA,L,TIGHT,767,392.625,27,27,1,0,0,935.819
3,1772942676013,block_end,running,3,10,1,3,5,50,AREA,L,TIGHT,,,,27,,0,0,935.819
3,1772942676013,rest_screen,rest,3,10,1,3,5,50,AREA,L,TIGHT,,,,-1,,0,0,935.819
3,1772942676500,block_start,running,3,11,2,3,0,50,AREA,L,TIGHT,,,,-1,,0,0,935.819
3,1772942676500,trial_start,running,3,11,2,3,1,51,AREA,L,TIGHT,,,,22,,0,0,0
3,1772942677136,trial_success,running,3,11,2,3,1,51,AREA,L,TIGHT,140,254.625,22,22,1,0,0,405.681
3,1772942677136,trial_start,running,3,11,2,3,2,52,AREA,L,TIGHT,,,,4,,0,0,0
3,1772942677740,trial_error_click,running,3,11,2,3,2,52,AREA,L,TIGHT,259,103.625,-1,4,0,0,1,376.642
3,1772942678154,trial_success,running,3,11,2,3,2,52,AREA,L,TIGHT,220,108.625,4,4,1,0,1,456.819
3,1772942678154,trial_start,running,3,11,2,3,3,53,AREA,L,TIGHT,,,,1,,0,0,0
3,1772942678885,trial_success,running,3,11,2,3,3,53,AREA,L,TIGHT,890,186.625,1,1,1,0,0,976.892
3,1772942678885,trial_start,running,3,11,2,3,4,54,AREA,L,TIGHT,,,,3,,0,0,0
3,1772942679604,trial_success,running,3,11,2,3,4,54,AREA,L,TIGHT,138,91.625,3,3,1,0,0,936.91
3,1772942679604,trial_start,running,3,11,2,3,5,55,AREA,L,TIGHT,,,,5,,0,0,0
3,1772942680379,trial_success,running,3,11,2,3,5,55,AREA,L,TIGHT,878,435.625,5,5,1,0,0,846.998
3,1772942680379,block_end,running,3,11,2,3,5,55,AREA,L,TIGHT,,,,5,,0,0,846.998
3,1772942680379,rest_screen,rest,3,11,2,3,5,55,AREA,L,TIGHT,,,,-1,,0,0,846.998
3,1772942680760,block_start,running,3,12,3,3,0,55,AREA,L,TIGHT,,,,-1,,0,0,846.998
3,1772942680760,trial_start,running,3,12,3,3,1,56,AREA,L,TIGHT,,,,18,,0,0,0
3,1772942681392,trial_success,running,3,12,3,3,1,56,AREA,L,TIGHT,561,344.625,18,18,1,0,0,378.568
3,1772942681392,trial_start,running,3,12,3,3,2,57,AREA,L,TIGHT,,,,13,,0,0,0
3,1772942682017,trial_success,running,3,12,3,3,2,57,AREA,L,TIGHT,451,64.625,13,13,1,0,0,622.533
3,1772942682017,trial_start,running,3,12,3,3,3,58,AREA,L,TIGHT,,,,28,,0,0,0
3,1772942682633,trial_success,running,3,12,3,3,3,58,AREA,L,TIGHT,773,421.625,28,28,1,0,0,605.651
3,1772942682633,trial_start,running,3,12,3,3,4,59,AREA,L,TIGHT,,,,23,,0,0,0
3,1772942683225,trial_success,running,3,12,3,3,4,59,AREA,L,TIGHT,173,263.625,23,23,1,0,0,807.852
3,1772942683225,trial_start,running,3,12,3,3,5,60,AREA,L,TIGHT,,,,29,,0,0,0
3,1772942683864,trial_success,running,3,12,3,3,5,60,AREA,L,TIGHT,470,440.625,29,29,1,0,0,691.756
3,1772942683864,block_end,running,3,12,3,3,5,60,AREA,L,TIGHT,,,,29,,0,0,691.756
3,1772942683864,rest_screen,rest,3,12,3,3,5,60,AREA,L,TIGHT,,,,-1,,0,0,691.756
3,1772942690649,block_start,running,4,13,1,3,0,60,AREA,M,LOOSE,,,,-1,,0,0,691.756
3,1772942690649,trial_start,running,4,13,1,3,1,61,AREA,M,LOOSE,,,,15,,0,0,0
3,1772942691400,trial_success,running,4,13,1,3,1,61,AREA,M,LOOSE,776,399.625,15,15,1,0,0,601.786
3,1772942691400,trial_start,running,4,13,1,3,2,62,AREA,M,LOOSE,,,,4,,0,0,0
3,1772942692260,trial_success,running,4,13,1,3,2,62,AREA,M,LOOSE,352,286.625,4,4,1,0,0,593.152
3,1772942692260,trial_start,running,4,13,1,3,3,63,AREA,M,LOOSE,,,,1,,0,0,0
3,1772942693043,trial_success,running,4,13,1,3,3,63,AREA,M,LOOSE,792,283.625,1,1,1,0,0,492.416
3,1772942693043,trial_start,running,4,13,1,3,4,64,AREA,M,LOOSE,,,,18,,0,0,0
3,1772942693683,trial_success,running,4,13,1,3,4,64,AREA,M,LOOSE,781,109.625,18,18,1,0,0,784.737
3,1772942693683,trial_start,running,4,13,1,3,5,65,AREA,M,LOOSE,,,,11,,0,0,0
3,1772942694300,trial_success,running,4,13,1,3,5,65,AREA,M,LOOSE,911,135.625,11,11,1,0,0,1038.234
3,1772942694300,block_end,running,4,13,1,3,5,65,AREA,M,LOOSE,,,,11,,0,0,1038.234
3,1772942694300,rest_screen,rest,4,13,1,3,5,65,AREA,M,LOOSE,,,,-1,,0,0,1038.234
3,1772942694708,block_start,running,4,14,2,3,0,65,AREA,M,LOOSE,,,,-1,,0,0,1038.234
3,1772942694708,trial_start,running,4,14,2,3,1,66,AREA,M,LOOSE,,,,25,,0,0,0
3,1772942695369,trial_success,running,4,14,2,3,1,66,AREA,M,LOOSE,732,88.625,25,25,1,0,0,695.391
3,1772942695369,trial_start,running,4,14,2,3,2,67,AREA,M,LOOSE,,,,22,,0,0,0
3,1772942695990,trial_error_click,running,4,14,2,3,2,67,AREA,M,LOOSE,635,436.625,-1,22,0,0,1,646.719
3,1772942696699,trial_success,running,4,14,2,3,2,67,AREA,M,LOOSE,657,427.625,22,22,1,0,1,1322.396
3,1772942696699,trial_start,running,4,14,2,3,3,68,AREA,M,LOOSE,,,,15,,0,0,0
3,1772942697430,trial_success,running,4,14,2,3,3,68,AREA,M,LOOSE,487,243.625,15,15,1,0,0,757.09
3,1772942697430,trial_start,running,4,14,2,3,4,69,AREA,M,LOOSE,,,,12,,0,0,0
3,1772942698120,trial_success,running,4,14,2,3,4,69,AREA,M,LOOSE,144,390.625,12,12,1,0,0,693.041
3,1772942698120,trial_start,running,4,14,2,3,5,70,AREA,M,LOOSE,,,,10,,0,0,0
3,1772942698781,trial_success,running,4,14,2,3,5,70,AREA,M,LOOSE,585,458.625,10,10,1,0,0,532.957
3,1772942698781,block_end,running,4,14,2,3,5,70,AREA,M,LOOSE,,,,10,,0,0,532.957
3,1772942698781,rest_screen,rest,4,14,2,3,5,70,AREA,M,LOOSE,,,,-1,,0,0,532.957
3,1772942699188,block_start,running,4,15,3,3,0,70,AREA,M,LOOSE,,,,-1,,0,0,532.957
3,1772942699188,trial_start,running,4,15,3,3,1,71,AREA,M,LOOSE,,,,18,,0,0,0
3,1772942699776,trial_success,running,4,15,3,3,1,71,AREA,M,LOOSE,725,178.625,18,18,1,0,0,474.112
3,1772942699776,trial_start,running,4,15,3,3,2,72,AREA,M,LOOSE,,,,16,,0,0,0
3,1772942700601,trial_success,running,4,15,3,3,2,72,AREA,M,LOOSE,294,54.625,16,16,1,0,0,573.436
3,1772942700601,trial_start,running,4,15,3,3,3,73,AREA,M,LOOSE,,,,23,,0,0,0
3,1772942701266,trial_success,running,4,15,3,3,3,73,AREA,M,LOOSE,378,232.625,23,23,1,0,0,642.541
3,1772942701266,trial_start,running,4,15,3,3,4,74,AREA,M,LOOSE,,,,7,,0,0,0
3,1772942701927,trial_success,running,4,15,3,3,4,74,AREA,M,LOOSE,897,436.625,7,7,1,0,0,590.683
3,1772942701927,trial_start,running,4,15,3,3,5,75,AREA,M,LOOSE,,,,23,,0,0,0
3,1772942702621,trial_success,running,4,15,3,3,5,75,AREA,M,LOOSE,379,235.625,23,23,1,0,0,587.121
3,1772942702621,block_end,running,4,15,3,3,5,75,AREA,M,LOOSE,,,,23,,0,0,587.121
3,1772942702621,rest_screen,rest,4,15,3,3,5,75,AREA,M,LOOSE,,,,-1,,0,0,587.121
3,1772942765584,block_start,running,5,16,1,3,0,75,AREA,M,TIGHT,,,,-1,,0,0,587.121
3,1772942765584,trial_start,running,5,16,1,3,1,76,AREA,M,TIGHT,,,,8,,0,0,0
3,1772942766264,trial_success,running,5,16,1,3,1,76,AREA,M,TIGHT,840,329.625,8,8,1,0,0,550.705
3,1772942766264,trial_start,running,5,16,1,3,2,77,AREA,M,TIGHT,,,,5,,0,0,0
3,1772942766967,trial_error_click,running,5,16,1,3,2,77,AREA,M,TIGHT,683,54.625,-1,5,0,0,1,713.096
3,1772942767273,trial_success,running,5,16,1,3,2,77,AREA,M,TIGHT,657,48.625,5,5,1,0,1,810.454
3,1772942767273,trial_start,running,5,16,1,3,3,78,AREA,M,TIGHT,,,,16,,0,0,0
3,1772942767821,trial_error_click,running,5,16,1,3,3,78,AREA,M,TIGHT,589,183.625,-1,16,0,0,1,274.265
3,1772942768261,trial_error_click,running,5,16,1,3,3,78,AREA,M,TIGHT,625,159.625,-1,16,0,0,2,558.923
3,1772942768540,trial_success,running,5,16,1,3,3,78,AREA,M,TIGHT,589,168.625,16,16,1,0,2,616.01
3,1772942768540,trial_start,running,5,16,1,3,4,79,AREA,M,TIGHT,,,,17,,0,0,0
3,1772942769141,trial_success,running,5,16,1,3,4,79,AREA,M,TIGHT,765,190.625,17,17,1,0,0,291.038
3,1772942769141,trial_start,running,5,16,1,3,5,80,AREA,M,TIGHT,,,,4,,0,0,0
3,1772942769840,trial_success,running,5,16,1,3,5,80,AREA,M,TIGHT,514,446.625,4,4,1,0,0,392.883
3,1772942769840,block_end,running,5,16,1,3,5,80,AREA,M,TIGHT,,,,4,,0,0,392.883
3,1772942769840,rest_screen,rest,5,16,1,3,5,80,AREA,M,TIGHT,,,,-1,,0,0,392.883
3,1772942770210,block_start,running,5,17,2,3,0,80,AREA,M,TIGHT,,,,-1,,0,0,392.883
3,1772942770210,trial_start,running,5,17,2,3,1,81,AREA,M,TIGHT,,,,7,,0,0,0
3,1772942771098,trial_success,running,5,17,2,3,1,81,AREA,M,TIGHT,95,44.625,7,7,1,0,0,633.797
3,1772942771098,trial_start,running,5,17,2,3,2,82,AREA,M,TIGHT,,,,10,,0,0,0
3,1772942771814,trial_success,running,5,17,2,3,2,82,AREA,M,TIGHT,881,312.625,10,10,1,0,0,907.95
3,1772942771814,trial_start,running,5,17,2,3,3,83,AREA,M,TIGHT,,,,6,,0,0,0
3,1772942772550,trial_success,running,5,17,2,3,3,83,AREA,M,TIGHT,160,426.625,6,6,1,0,0,884.22
3,1772942772550,trial_start,running,5,17,2,3,4,84,AREA,M,TIGHT,,,,28,,0,0,0
3,1772942773168,trial_success,running,5,17,2,3,4,84,AREA,M,TIGHT,292,276.625,28,28,1,0,0,549.438
3,1772942773168,trial_start,running,5,17,2,3,5,85,AREA,M,TIGHT,,,,2,,0,0,0
3,1772942774012,trial_success,running,5,17,2,3,5,85,AREA,M,TIGHT,878,388.625,2,2,1,0,0,823.853
3,1772942774012,block_end,running,5,17,2,3,5,85,AREA,M,TIGHT,,,,2,,0,0,823.853
3,1772942774012,rest_screen,rest,5,17,2,3,5,85,AREA,M,TIGHT,,,,-1,,0,0,823.853
3,1772942774397,block_start,running,5,18,3,3,0,85,AREA,M,TIGHT,,,,-1,,0,0,823.853
3,1772942774397,trial_start,running,5,18,3,3,1,86,AREA,M,TIGHT,,,,12,,0,0,0
3,1772942775085,trial_success,running,5,18,3,3,1,86,AREA,M,TIGHT,328,392.625,12,12,1,0,0,295.613
3,1772942775085,trial_start,running,5,18,3,3,2,87,AREA,M,TIGHT,,,,10,,0,0,0
3,1772942775863,trial_success,running,5,18,3,3,2,87,AREA,M,TIGHT,596,302.625,10,10,1,0,0,685.198
3,1772942775863,trial_start,running,5,18,3,3,3,88,AREA,M,TIGHT,,,,0,,0,0,0
3,1772942776442,trial_success,running,5,18,3,3,3,88,AREA,M,TIGHT,258,163.625,0,0,1,0,0,543.57
3,1772942776442,trial_start,running,5,18,3,3,4,89,AREA,M,TIGHT,,,,15,,0,0,0
3,1772942777057,trial_success,running,5,18,3,3,4,89,AREA,M,TIGHT,528,218.625,15,15,1,0,0,334.421
3,1772942777057,trial_start,running,5,18,3,3,5,90,AREA,M,TIGHT,,,,28,,0,0,0
3,1772942777999,trial_error_click,running,5,18,3,3,5,90,AREA,M,TIGHT,784,105.625,-1,28,0,0,1,577.164
3,1772942778239,trial_success,running,5,18,3,3,5,90,AREA,M,TIGHT,783,96.625,28,28,1,0,1,612.562
3,1772942778239,block_end,running,5,18,3,3,5,90,AREA,M,TIGHT,,,,28,,0,1,612.562
3,1772942778239,rest_screen,rest,5,18,3,3,5,90,AREA,M,TIGHT,,,,-1,,0,1,612.562
