participant_id,participant_order_group,run_start_iso,session_tag,condition_index,factor_condition_id,block_number,condition_block_index,blocks_per_condition,technique,technique_order_index,technique_block_condition_index,size_level,radius_px,spacing_level,min_sep_px,num_targets,canvas_w,canvas_h,trial_in_block,global_trial_number,goal_target_id,goal_x,goal_y,prev_goal_x,prev_goal_y,A_px,W_px,ID_bits,time_ms,wrong_target_clicks,miss_clicks,total_errors,path_length_px,throughput_bps,trial_start_timestamp_ms,trial_end_timestamp_ms,last_click_x,last_click_y,captured_target_id_correct_click
3,3,2026-03-08T03:58:32.461Z,20260307_215832,0,AREA_S_MED,3,3,3,AREA,0,0,S,10,MED,18,30,960,500,2,12,27,884.675,280.142,878.658,339.296,59.459,20,1.99,925,0,0,0,809.537,2.152,1772942477438,1772942478363,879,277.625,27
3,3,2026-03-08T03:58:32.461Z,20260307_215832,0,AREA_S_MED,3,3,3,AREA,0,0,S,10,MED,18,30,960,500,3,13,16,213.98,369.184,884.675,280.142,676.579,20,5.122,840,0,0,0,906.307,6.098,1772942478363,1772942479203,217,369.625,16
3,3,2026-03-08T03:58:32.461Z,20260307_215832,0,AREA_S_MED,3,3,3,AREA,0,0,S,10,MED,18,30,960,500,4,14,3,670.467,359.688,213.98,369.184,456.586,20,4.575,878,0,0,0,824.374,5.21,1772942479203,1772942480081,664,359.625,3
3,3,2026-03-08T03:58:32.461Z,20260307_215832,0,AREA_S_MED,3,3,3,AREA,0,0,S,10,MED,18,30,960,500,5,15,12,928.333,395.919,670.467,359.688,260.398,20,3.809,949,0,0,0,787.378,4.014,1772942480081,1772942481030,927,398.625,12
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,4,1,3,AREA,0,1,L,22,MED,18,30,960,500,1,16,27,904.946,323.354,480,250,431.231,44,3.433,976,0,0,0,612.936,3.517,1772942609275,1772942610251,920,317.625,27
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,4,1,3,AREA,0,1,L,22,MED,18,30,960,500,2,17,13,494.488,56.119,904.946,323.354,489.786,44,3.601,775,0,0,0,642.28,4.646,1772942610251,1772942611026,492,55.625,13
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,4,1,3,AREA,0,1,L,22,MED,18,30,960,500,3,18,2,579.288,344.257,494.488,56.119,300.358,44,2.968,629,0,0,0,349.248,4.719,1772942611026,1772942611655,579,346.625,2
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,4,1,3,AREA,0,1,L,22,MED,18,30,960,500,4,19,3,599.336,134.582,579.288,344.257,210.631,44,2.533,591,0,0,0,533.707,4.286,1772942611655,1772942612246,598,134.625,3
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,4,1,3,AREA,0,1,L,22,MED,18,30,960,500,5,20,1,862.035,461.017,599.336,134.582,419.011,44,3.395,634,0,0,0,880.478,5.356,1772942612246,1772942612880,866,469.625,1
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,5,2,3,AREA,0,1,L,22,MED,18,30,960,500,1,21,24,265.256,142.013,480,250,240.367,44,2.692,767,0,0,0,405.75,3.51,1772942613401,1772942614168,269,137.625,24
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,5,2,3,AREA,0,1,L,22,MED,18,30,960,500,2,22,16,716.897,103.846,265.256,142.013,453.251,44,3.498,751,0,0,0,623.236,4.658,1772942614168,1772942614919,713,111.625,16
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,5,2,3,AREA,0,1,L,22,MED,18,30,960,500,3,23,5,503.364,280.427,716.897,103.846,277.086,44,2.867,567,0,0,0,343.709,5.057,1772942614919,1772942615486,496,278.625,5
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,5,2,3,AREA,0,1,L,22,MED,18,30,960,500,4,24,6,185.508,283.838,503.364,280.427,317.875,44,3.04,633,0,0,0,371.073,4.802,1772942615486,1772942616119,166,281.625,6
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,5,2,3,AREA,0,1,L,22,MED,18,30,960,500,5,25,10,773.685,193.033,185.508,283.838,595.145,44,3.861,566,0,0,0,631.843,6.821,1772942616119,1772942616685,776,191.625,10
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,6,3,3,AREA,0,1,L,22,MED,18,30,960,500,1,26,24,726.642,218.667,480,250,248.624,44,2.733,643,0,0,0,465.288,4.251,1772942617061,1772942617704,710,230.625,24
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,6,3,3,AREA,0,1,L,22,MED,18,30,960,500,2,27,6,221.233,234.53,726.642,218.667,505.658,44,3.643,552,0,0,0,526.355,6.6,1772942617704,1772942618256,198,225.625,6
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,6,3,3,AREA,0,1,L,22,MED,18,30,960,500,3,28,26,360.127,316.44,221.233,234.53,161.247,44,2.222,478,0,0,0,254.868,4.648,1772942618256,1772942618734,370,314.625,26
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,6,3,3,AREA,0,1,L,22,MED,18,30,960,500,4,29,15,744.636,138.272,360.127,316.44,423.782,44,3.41,654,0,0,0,469.566,5.214,1772942618734,1772942619388,755,140.625,15
3,3,2026-03-08T03:58:32.461Z,20260307_215832,1,AREA_L_MED,6,3,3,AREA,0,1,L,22,MED,18,30,960,500,5,30,2,816.703,293.353,744.636,138.272,171.007,44,2.289,616,0,0,0,412.314,3.716,1772942619388,1772942620004,817,303.625,2
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,7,1,3,AREA,0,2,M,16,MED,18,30,960,500,1,31,26,893.385,453.961,480,250,460.963,32,3.945,980,0,0,0,641.473,4.026,1772942630109,1772942631089,898,454.625,26
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,7,1,3,AREA,0,2,M,16,MED,18,30,960,500,2,32,24,511.211,454.604,893.385,453.961,382.174,32,3.694,684,0,0,0,656.691,5.401,1772942631089,1772942631773,534,447.625,24
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,7,1,3,AREA,0,2,M,16,MED,18,30,960,500,3,33,10,142.203,29.031,511.211,454.604,563.276,32,4.217,770,0,0,0,624.19,5.477,1772942631773,1772942632543,152,30.625,10
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,7,1,3,AREA,0,2,M,16,MED,18,30,960,500,4,34,23,860.188,407.95,142.203,29.031,811.839,32,4.721,755,0,0,0,911.405,6.253,1772942632543,1772942633298,864,400.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,7,1,3,AREA,0,2,M,16,MED,18,30,960,500,5,35,26,893.385,453.961,860.188,407.95,56.737,32,1.471,802,0,0,0,823.66,1.835,1772942633298,1772942634100,906,458.625,26
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,8,2,3,AREA,0,2,M,16,MED,18,30,960,500,1,36,8,496.2,276.75,480,250,31.273,32,0.984,550,0,0,0,304.036,1.788,1772942634601,1772942635151,486,279.625,8
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,8,2,3,AREA,0,2,M,16,MED,18,30,960,500,2,37,3,28.716,136.3,496.2,276.75,488.126,32,4.023,848,0,0,0,737.202,4.744,1772942635151,1772942635999,30,143.625,3
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,8,2,3,AREA,0,2,M,16,MED,18,30,960,500,3,38,23,844.257,265.953,28.716,136.3,825.782,32,4.744,724,0,0,0,847.085,6.553,1772942635999,1772942636723,847,273.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,8,2,3,AREA,0,2,M,16,MED,18,30,960,500,4,39,28,531.696,133.075,844.257,265.953,339.633,32,3.538,587,0,0,0,619.096,6.027,1772942636723,1772942637310,536,136.625,28
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,8,2,3,AREA,0,2,M,16,MED,18,30,960,500,5,40,13,28.401,78.495,531.696,133.075,506.246,32,4.072,723,0,0,0,626.366,5.632,1772942637310,1772942638033,46,67.625,13
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,9,3,3,AREA,0,2,M,16,MED,18,30,960,500,1,41,2,604.431,362.749,480,250,167.914,32,2.643,662,0,0,0,307.103,3.993,1772942638501,1772942639163,613,371.625,2
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,9,3,3,AREA,0,2,M,16,MED,18,30,960,500,2,42,9,106.169,109.495,604.431,362.749,558.93,32,4.207,645,0,0,0,610.486,6.522,1772942639163,1772942639808,113,110.625,9
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,9,3,3,AREA,0,2,M,16,MED,18,30,960,500,3,43,16,310.646,364.115,106.169,109.495,326.561,32,3.486,636,0,0,0,605.912,5.481,1772942639808,1772942640444,323,364.625,16
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,9,3,3,AREA,0,2,M,16,MED,18,30,960,500,4,44,26,38.563,292.456,310.646,364.115,281.361,32,3.292,671,0,0,0,634.741,4.906,1772942640444,1772942641115,52,288.625,26
3,3,2026-03-08T03:58:32.461Z,20260307_215832,2,AREA_M_MED,9,3,3,AREA,0,2,M,16,MED,18,30,960,500,5,45,1,870.507,447.469,38.563,292.456,846.262,32,4.779,684,0,0,0,940.077,6.986,1772942641115,1772942641799,877,449.625,1
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,10,1,3,AREA,0,3,L,22,TIGHT,8,30,960,500,1,46,27,774.378,387.084,480,250,324.732,44,3.067,775,0,0,0,426.096,3.957,1772942672752,1772942673527,760,391.625,27
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,10,1,3,AREA,0,3,L,22,TIGHT,8,30,960,500,2,47,7,469.069,60.374,774.378,387.084,447.162,44,3.481,609,0,0,0,748.364,5.715,1772942673527,1772942674136,460,69.625,7
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,10,1,3,AREA,0,3,L,22,TIGHT,8,30,960,500,3,48,10,348.606,177.24,469.069,60.374,167.836,44,2.267,546,0,0,0,296.528,4.153,1772942674136,1772942674682,342,178.625,10
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,10,1,3,AREA,0,3,L,22,TIGHT,8,30,960,500,4,49,5,136.247,460.989,348.606,177.24,354.415,44,3.179,700,0,0,0,425.541,4.541,1772942674682,1772942675382,143,461.625,5
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,10,1,3,AREA,0,3,L,22,TIGHT,8,30,960,500,5,50,27,774.378,387.084,136.247,460.989,642.397,44,3.963,631,0,0,0,935.819,6.281,1772942675382,1772942676013,767,392.625,27
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,11,2,3,AREA,0,3,L,22,TIGHT,8,30,960,500,1,51,22,122.825,252.378,480,250,357.183,44,3.189,636,0,0,0,405.681,5.014,1772942676500,1772942677136,140,254.625,22
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,11,2,3,AREA,0,3,L,22,TIGHT,8,30,960,500,2,52,4,223.914,98.226,122.825,252.378,184.341,44,2.376,1018,0,1,1,456.819,2.334,1772942677136,1772942678154,220,108.625,4
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,11,2,3,AREA,0,3,L,22,TIGHT,8,30,960,500,3,53,1,897.703,197.993,223.914,98.226,681.135,44,4.043,731,0,0,0,976.892,5.53,1772942678154,1772942678885,890,186.625,1
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,11,2,3,AREA,0,3,L,22,TIGHT,8,30,960,500,4,54,3,137.383,94.097,897.703,197.993,767.385,44,4.205,719,0,0,0,936.91,5.848,1772942678885,1772942679604,138,91.625,3
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,11,2,3,AREA,0,3,L,22,TIGHT,8,30,960,500,5,55,5,885.602,441.728,137.383,94.097,825.033,44,4.304,775,0,0,0,846.998,5.553,1772942679604,1772942680379,878,435.625,5
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,12,3,3,AREA,0,3,L,22,TIGHT,8,30,960,500,1,56,18,553.752,333.052,480,250,111.072,44,1.817,632,0,0,0,378.568,2.876,1772942680760,1772942681392,561,344.625,18
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,12,3,3,AREA,0,3,L,22,TIGHT,8,30,960,500,2,57,13,442.458,55.211,553.752,333.052,299.302,44,2.964,625,0,0,0,622.533,4.742,1772942681392,1772942682017,451,64.625,13
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,12,3,3,AREA,0,3,L,22,TIGHT,8,30,960,500,3,58,28,769.689,417.946,442.458,55.211,488.525,44,3.597,616,0,0,0,605.651,5.84,1772942682017,1772942682633,773,421.625,28
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,12,3,3,AREA,0,3,L,22,TIGHT,8,30,960,500,4,59,23,165.702,262.866,769.689,417.946,623.578,44,3.923,592,0,0,0,807.852,6.627,1772942682633,1772942683225,173,263.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,3,AREA_L_TIGHT,12,3,3,AREA,0,3,L,22,TIGHT,8,30,960,500,5,60,29,465.181,454.922,165.702,262.866,355.772,44,3.184,639,0,0,0,691.756,4.982,1772942683225,1772942683864,470,440.625,29
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,13,1,3,AREA,0,4,M,16,LOOSE,28,30,960,500,1,61,15,749.954,384.705,480,250,301.697,32,3.382,751,0,0,0,601.786,4.504,1772942690649,1772942691400,776,399.625,15
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,13,1,3,AREA,0,4,M,16,LOOSE,28,30,960,500,2,62,4,340.884,293.998,749.954,384.705,419.007,32,3.817,860,0,0,0,593.152,4.438,1772942691400,1772942692260,352,286.625,4
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,13,1,3,AREA,0,4,M,16,LOOSE,28,30,960,500,3,63,1,791.641,280.136,340.884,293.998,450.97,32,3.916,783,0,0,0,492.416,5.001,1772942692260,1772942693043,792,283.625,1
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,13,1,3,AREA,0,4,M,16,LOOSE,28,30,960,500,4,64,18,788.914,112.815,791.641,280.136,167.343,32,2.639,640,0,0,0,784.737,4.124,1772942693043,1772942693683,781,109.625,18
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,13,1,3,AREA,0,4,M,16,LOOSE,28,30,960,500,5,65,11,909.868,126.772,788.914,112.815,121.757,32,2.265,617,0,0,0,1038.234,3.67,1772942693683,1772942694300,911,135.625,11
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,14,2,3,AREA,0,4,M,16,LOOSE,28,30,960,500,1,66,25,736.138,78.764,480,250,308.105,32,3.41,661,0,0,0,695.391,5.159,1772942694708,1772942695369,732,88.625,25
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,14,2,3,AREA,0,4,M,16,LOOSE,28,30,960,500,2,67,22,654.8,436.507,736.138,78.764,366.873,32,3.64,1330,0,1,1,1322.396,2.737,1772942695369,1772942696699,657,427.625,22
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,14,2,3,AREA,0,4,M,16,LOOSE,28,30,960,500,3,68,15,487.416,245.54,654.8,436.507,253.941,32,3.16,731,0,0,0,757.09,4.322,1772942696699,1772942697430,487,243.625,15
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,14,2,3,AREA,0,4,M,16,LOOSE,28,30,960,500,4,69,12,138.435,384.418,487.416,245.54,375.599,32,3.671,690,0,0,0,693.041,5.32,1772942697430,1772942698120,144,390.625,12
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,14,2,3,AREA,0,4,M,16,LOOSE,28,30,960,500,5,70,10,585.318,458.67,138.435,384.418,453.009,32,3.922,661,0,0,0,532.957,5.933,1772942698120,1772942698781,585,458.625,10
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,15,3,3,AREA,0,4,M,16,LOOSE,28,30,960,500,1,71,18,723.642,174.034,480,250,255.21,32,3.166,588,0,0,0,474.112,5.384,1772942699188,1772942699776,725,178.625,18
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,15,3,3,AREA,0,4,M,16,LOOSE,28,30,960,500,2,72,16,290.839,46.164,723.642,174.034,451.297,32,3.917,825,0,0,0,573.436,4.748,1772942699776,1772942700601,294,54.625,16
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,15,3,3,AREA,0,4,M,16,LOOSE,28,30,960,500,3,73,23,380.985,230.805,290.839,46.164,205.471,32,2.892,665,0,0,0,642.541,4.348,1772942700601,1772942701266,378,232.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,15,3,3,AREA,0,4,M,16,LOOSE,28,30,960,500,4,74,7,905.676,442.367,380.985,230.805,565.738,32,4.223,661,0,0,0,590.683,6.389,1772942701266,1772942701927,897,436.625,7
3,3,2026-03-08T03:58:32.461Z,20260307_215832,4,AREA_M_LOOSE,15,3,3,AREA,0,4,M,16,LOOSE,28,30,960,500,5,75,23,380.985,230.805,905.676,442.367,565.738,32,4.223,694,0,0,0,587.121,6.086,1772942701927,1772942702621,379,235.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,16,1,3,AREA,0,5,M,16,TIGHT,8,30,960,500,1,76,8,844.662,321.69,480,250,371.643,32,3.657,680,0,0,0,550.705,5.378,1772942765584,1772942766264,840,329.625,8
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,16,1,3,AREA,0,5,M,16,TIGHT,8,30,960,500,2,77,5,662.6,47.353,844.662,321.69,329.253,32,3.497,1009,0,1,1,810.454,3.466,1772942766264,1772942767273,657,48.625,5
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,16,1,3,AREA,0,5,M,16,TIGHT,8,30,960,500,3,78,16,586.338,166.977,662.6,47.353,141.866,32,2.442,1267,0,2,2,616.01,1.927,1772942767273,1772942768540,589,168.625,16
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,16,1,3,AREA,0,5,M,16,TIGHT,8,30,960,500,4,79,17,766.068,189.975,586.338,166.977,181.196,32,2.736,601,0,0,0,291.038,4.552,1772942768540,1772942769141,765,190.625,17
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,16,1,3,AREA,0,5,M,16,TIGHT,8,30,960,500,5,80,4,518.357,447.564,766.068,189.975,357.369,32,3.605,699,0,0,0,392.883,5.157,1772942769141,1772942769840,514,446.625,4
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,17,2,3,AREA,0,5,M,16,TIGHT,8,30,960,500,1,81,7,86.974,37.354,480,250,446.865,32,3.903,888,0,0,0,633.797,4.396,1772942770210,1772942771098,95,44.625,7
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,17,2,3,AREA,0,5,M,16,TIGHT,8,30,960,500,2,82,10,874.937,314.044,86.974,37.354,835.131,32,4.76,716,0,0,0,907.95,6.648,1772942771098,1772942771814,881,312.625,10
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,17,2,3,AREA,0,5,M,16,TIGHT,8,30,960,500,3,83,6,164.982,431.793,874.937,314.044,719.653,32,4.554,736,0,0,0,884.22,6.187,1772942771814,1772942772550,160,426.625,6
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,17,2,3,AREA,0,5,M,16,TIGHT,8,30,960,500,4,84,28,283.963,276.188,164.982,431.793,195.88,32,2.832,618,0,0,0,549.438,4.583,1772942772550,1772942773168,292,276.625,28
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,17,2,3,AREA,0,5,M,16,TIGHT,8,30,960,500,5,85,2,891.08,385.874,283.963,276.188,616.945,32,4.342,844,0,0,0,823.853,5.144,1772942773168,1772942774012,878,388.625,2
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,18,3,3,AREA,0,5,M,16,TIGHT,8,30,960,500,1,86,12,338.38,388.378,480,250,198.002,32,2.846,688,0,0,0,295.613,4.136,1772942774397,1772942775085,328,392.625,12
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,18,3,3,AREA,0,5,M,16,TIGHT,8,30,960,500,2,87,10,600.248,305.547,338.38,388.378,274.655,32,3.26,778,0,0,0,685.198,4.191,1772942775085,1772942775863,596,302.625,10
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,18,3,3,AREA,0,5,M,16,TIGHT,8,30,960,500,3,88,0,251.607,160.453,600.248,305.547,377.628,32,3.678,579,0,0,0,543.57,6.353,1772942775863,1772942776442,258,163.625,0
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,18,3,3,AREA,0,5,M,16,TIGHT,8,30,960,500,4,89,15,530.524,222.964,251.607,160.453,285.837,32,3.312,615,0,0,0,334.421,5.386,1772942776442,1772942777057,528,218.625,15
3,3,2026-03-08T03:58:32.461Z,20260307_215832,5,AREA_M_TIGHT,18,3,3,AREA,0,5,M,16,TIGHT,8,30,960,500,5,90,28,791.331,83.914,530.524,222.964,295.559,32,3.356,1182,0,1,1,612.562,2.839,1772942777057,1772942778239,783,96.625,28
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,19,1,3,AREA,0,6,S,10,LOOSE,28,30,960,500,1,91,0,275.728,295.116,480,250,209.195,20,3.519,833,0,0,0,549.479,4.224,1772942778721,1772942779554,271,300.625,0
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,19,1,3,AREA,0,6,S,10,LOOSE,28,30,960,500,2,92,16,20.576,454.442,275.728,295.116,300.811,20,4.004,778,0,0,0,616.999,5.146,1772942779554,1772942780332,37,450.625,16
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,19,1,3,AREA,0,6,S,10,LOOSE,28,30,960,500,3,93,23,336.493,395.887,20.576,454.442,321.298,20,4.093,798,1,0,1,348.468,5.129,1772942780332,1772942781130,332,398.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,19,1,3,AREA,0,6,S,10,LOOSE,28,30,960,500,4,94,18,343.264,299.963,336.493,395.887,96.163,20,2.538,628,0,0,0,365.454,4.042,1772942781130,1772942781758,342,306.625,18
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,19,1,3,AREA,0,6,S,10,LOOSE,28,30,960,500,5,95,6,499.966,369.273,343.264,299.963,171.346,20,3.258,621,0,0,0,272.064,5.247,1772942781758,1772942782379,514,368.625,6
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,20,2,3,AREA,0,6,S,10,LOOSE,28,30,960,500,1,96,23,95.017,297.526,480,250,387.905,20,4.35,737,0,0,0,811.215,5.903,1772942783023,1772942783760,98,304.625,23
3,3,2026-03-08T03:58:32.461Z,20260307_215832,6,AREA_S_LOOSE,20,2,3,AREA,0,6,S,10,LOOSE,28,30,960,500,2,97,10,219.525,430.091,95.017,297.526,181.867,20,3.335,702,0,0,0,287.799,4.751,1772942783760,1772942784462,214,430.625,10
