participant_id,participant_order_group,run_start_iso,session_tag,condition_index,factor_condition_id,block_number,condition_block_index,blocks_per_condition,technique,technique_order_index,technique_block_condition_index,size_level,radius_px,spacing_level,min_sep_px,num_targets,canvas_w,canvas_h,trial_in_block,global_trial_number,goal_target_id,goal_x,goal_y,prev_goal_x,prev_goal_y,A_px,W_px,ID_bits,time_ms,wrong_target_clicks,miss_clicks,total_errors,path_length_px,throughput_bps,trial_start_timestamp_ms,trial_end_timestamp_ms,last_click_x,last_click_y,captured_target_id_correct_click
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,19,1,3,POINT,0,6,S,10,LOOSE,28,30,960,500,3,93,11,274.766,229.347,269.531,57.679,171.748,20,3.261,688,0,0,0,493.738,4.74,1772906766193,1772906766881,272,222.625,11
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,19,1,3,POINT,0,6,S,10,LOOSE,28,30,960,500,4,94,17,131.789,382.957,274.766,229.347,209.854,20,3.523,653,0,0,0,508.999,5.395,1772906766881,1772906767534,132,381.625,17
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,19,1,3,POINT,0,6,S,10,LOOSE,28,30,960,500,5,95,20,459.161,60.546,131.789,382.957,459.479,20,4.583,721,0,0,0,605.618,6.357,1772906767534,1772906768255,461,57.625,20
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,20,2,3,POINT,0,6,S,10,LOOSE,28,30,960,500,1,96,19,576.839,22.626,480,250,247.137,20,3.74,932,0,0,0,404.579,4.012,1772906768678,1772906769610,577,15.625,19
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,20,2,3,POINT,0,6,S,10,LOOSE,28,30,960,500,2,97,4,115.267,288.321,576.839,22.626,532.582,20,4.788,740,0,0,0,683.092,6.47,1772906769610,1772906770350,107,287.625,4
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,20,2,3,POINT,0,6,S,10,LOOSE,28,30,960,500,3,98,29,794.817,62.558,115.267,288.321,716.07,20,5.202,965,0,0,0,781.331,5.39,1772906770350,1772906771315,793,67.625,29
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,20,2,3,POINT,0,6,S,10,LOOSE,28,30,960,500,4,99,14,217.104,293.093,794.817,62.558,622.011,20,5.005,725,0,0,0,650.055,6.903,1772906771315,1772906772040,211,294.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,20,2,3,POINT,0,6,S,10,LOOSE,28,30,960,500,5,100,26,618.217,247.834,217.104,293.093,403.658,20,4.405,629,0,0,0,466.63,7.003,1772906772040,1772906772669,615,246.625,26
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,21,3,3,POINT,0,6,S,10,LOOSE,28,30,960,500,1,101,6,181.198,53.563,480,250,357.589,20,4.239,753,0,0,0,442.268,5.629,1772906773171,1772906773924,182,49.625,6
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,21,3,3,POINT,0,6,S,10,LOOSE,28,30,960,500,2,102,11,607.469,372.159,181.198,53.563,532.175,20,4.787,735,0,0,0,638.397,6.513,1772906773924,1772906774659,609,370.625,11
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,21,3,3,POINT,0,6,S,10,LOOSE,28,30,960,500,3,103,20,605.896,75.526,607.469,372.159,296.637,20,3.985,677,0,0,0,376.786,5.886,1772906774659,1772906775336,606,74.625,20
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,21,3,3,POINT,0,6,S,10,LOOSE,28,30,960,500,4,104,17,724.513,332.862,605.896,75.526,283.359,20,3.923,673,0,0,0,459.451,5.829,1772906775336,1772906776009,729,337.625,17
2,2,2026-03-07T18:04:11.534Z,20260307_130411,6,POINT_S_LOOSE,21,3,3,POINT,0,6,S,10,LOOSE,28,30,960,500,5,105,22,704.924,401.832,724.513,332.862,71.697,20,2.197,580,0,0,0,89.792,3.788,1772906776009,1772906776589,698,407.625,22
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,22,1,3,POINT,0,7,L,22,TIGHT,8,30,960,500,1,106,13,801.775,279.848,480,250,323.157,44,3.061,656,0,0,0,468.309,4.666,1772906776987,1772906777643,812,278.625,13
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,22,1,3,POINT,0,7,L,22,TIGHT,8,30,960,500,2,107,24,918.385,171.665,801.775,279.848,159.064,44,2.206,710,0,0,0,590.264,3.108,1772906777643,1772906778353,914,176.625,24
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,22,1,3,POINT,0,7,L,22,TIGHT,8,30,960,500,3,108,4,662.613,131.666,918.385,171.665,258.881,44,2.783,707,0,0,0,769.482,3.937,1772906778353,1772906779060,648,135.625,4
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,22,1,3,POINT,0,7,L,22,TIGHT,8,30,960,500,4,109,28,663.533,388.003,662.613,131.666,256.339,44,2.771,567,0,0,0,434.441,4.887,1772906779060,1772906779627,667,389.625,28
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,22,1,3,POINT,0,7,L,22,TIGHT,8,30,960,500,5,110,15,164.663,290.791,663.533,388.003,508.254,44,3.65,666,0,0,0,516.956,5.48,1772906779627,1772906780293,175,296.625,15
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,23,2,3,POINT,0,7,L,22,TIGHT,8,30,960,500,1,111,0,831.835,133.769,480,250,370.537,44,3.236,745,0,0,0,441.105,4.344,1772906780834,1772906781579,825,129.625,0
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,23,2,3,POINT,0,7,L,22,TIGHT,8,30,960,500,2,112,7,907.133,75.523,831.835,133.769,95.197,44,1.662,539,0,0,0,189.861,3.083,1772906781579,1772906782118,909,85.625,7
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,23,2,3,POINT,0,7,L,22,TIGHT,8,30,960,500,3,113,13,883.741,292.717,907.133,75.523,218.449,44,2.576,557,0,0,0,269.552,4.626,1772906782118,1772906782675,886,290.625,13
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,23,2,3,POINT,0,7,L,22,TIGHT,8,30,960,500,4,114,23,303.879,283.248,883.741,292.717,579.939,44,3.826,613,0,0,0,594.892,6.241,1772906782675,1772906783288,303,272.625,23
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,23,2,3,POINT,0,7,L,22,TIGHT,8,30,960,500,5,115,13,883.741,292.717,303.879,283.248,579.939,44,3.826,658,0,0,0,606.965,5.814,1772906783288,1772906783946,885,292.625,13
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,24,3,3,POINT,0,7,L,22,TIGHT,8,30,960,500,1,116,16,564.311,424.639,480,250,193.925,44,2.435,712,0,0,0,198.601,3.42,1772906784479,1772906785191,562,409.625,16
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,24,3,3,POINT,0,7,L,22,TIGHT,8,30,960,500,2,117,12,564.739,178.112,564.311,424.639,246.527,44,2.723,563,0,0,0,290.065,4.837,1772906785191,1772906785754,571,173.625,12
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,24,3,3,POINT,0,7,L,22,TIGHT,8,30,960,500,3,118,0,429.414,439.507,564.739,178.112,294.347,44,2.943,650,0,0,0,305.861,4.528,1772906785754,1772906786404,434,426.625,0
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,24,3,3,POINT,0,7,L,22,TIGHT,8,30,960,500,4,119,14,898.35,231.336,429.414,439.507,513.065,44,3.662,847,0,1,1,691.044,4.324,1772906786404,1772906787251,888,231.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,7,POINT_L_TIGHT,24,3,3,POINT,0,7,L,22,TIGHT,8,30,960,500,5,120,24,672.573,233.716,898.35,231.336,225.79,44,2.616,615,0,0,0,468.521,4.254,1772906787251,1772906787866,673,238.625,24
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,25,1,3,POINT,0,8,S,10,MED,18,30,960,500,1,121,11,263.591,30.992,480,250,307.892,20,4.035,793,0,0,0,413.712,5.088,1772906788365,1772906789158,259,30.625,11
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,25,1,3,POINT,0,8,S,10,MED,18,30,960,500,2,122,6,32.213,303.518,263.591,30.992,357.5,20,4.238,692,0,0,0,526.613,6.125,1772906789158,1772906789850,29,305.625,6
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,25,1,3,POINT,0,8,S,10,MED,18,30,960,500,3,123,23,519.739,341.437,32.213,303.518,488.998,20,4.67,822,0,0,0,519.515,5.681,1772906789850,1772906790672,521,345.625,23
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,25,1,3,POINT,0,8,S,10,MED,18,30,960,500,4,124,14,776.311,142.574,519.739,341.437,324.616,20,4.107,789,0,0,0,421.277,5.205,1772906790672,1772906791461,776,136.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,25,1,3,POINT,0,8,S,10,MED,18,30,960,500,5,125,27,748.116,325.825,776.311,142.574,185.407,20,3.36,680,0,0,0,260.646,4.942,1772906791461,1772906792141,742,326.625,27
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,26,2,3,POINT,0,8,S,10,MED,18,30,960,500,1,126,10,848.881,417.737,480,250,405.227,20,4.41,1016,0,0,0,574.9,4.341,1772906792552,1772906793568,844,419.625,10
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,26,2,3,POINT,0,8,S,10,MED,18,30,960,500,2,127,22,864.408,203.506,848.881,417.737,214.794,20,3.553,1123,0,1,1,257.044,3.164,1772906793568,1772906794691,860,197.625,22
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,26,2,3,POINT,0,8,S,10,MED,18,30,960,500,3,128,6,513.901,346.6,864.408,203.506,378.591,20,4.317,908,0,0,0,393.215,4.754,1772906794691,1772906795599,513,349.625,6
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,26,2,3,POINT,0,8,S,10,MED,18,30,960,500,4,129,19,806.254,478.602,513.901,346.6,320.773,20,4.091,1624,0,0,0,1742.475,2.519,1772906795599,1772906797223,803,475.625,19
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,26,2,3,POINT,0,8,S,10,MED,18,30,960,500,5,130,22,864.408,203.506,806.254,478.602,281.176,20,3.913,791,0,0,0,599.179,4.946,1772906797223,1772906798014,872,206.625,22
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,27,3,3,POINT,0,8,S,10,MED,18,30,960,500,1,131,16,859.398,217.769,480,250,380.765,20,4.325,858,0,0,0,508.051,5.04,1772906798435,1772906799293,861,218.625,16
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,27,3,3,POINT,0,8,S,10,MED,18,30,960,500,2,132,5,698.696,110.094,859.398,217.769,193.44,20,3.416,684,0,0,0,200.935,4.994,1772906799293,1772906799977,701,113.625,5
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,27,3,3,POINT,0,8,S,10,MED,18,30,960,500,3,133,16,859.398,217.769,698.696,110.094,193.44,20,3.416,775,0,0,0,228.461,4.407,1772906799977,1772906800752,857,212.625,16
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,27,3,3,POINT,0,8,S,10,MED,18,30,960,500,4,134,14,381.66,394.479,859.398,217.769,509.373,20,4.726,846,0,0,0,697.492,5.587,1772906800752,1772906801598,385,390.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,8,POINT_S_MED,27,3,3,POINT,0,8,S,10,MED,18,30,960,500,5,135,10,209.284,226.586,381.66,394.479,240.626,20,3.704,752,0,0,0,251.799,4.925,1772906801598,1772906802350,209,230.625,10
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,28,1,3,AREA,1,0,M,16,TIGHT,8,30,960,500,1,136,28,875.24,172.952,480,250,402.68,32,3.764,897,0,0,0,437.029,4.196,1772906802739,1772906803636,871,178.625,28
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,28,1,3,AREA,1,0,M,16,TIGHT,8,30,960,500,2,137,15,676.309,318.854,875.24,172.952,246.701,32,3.123,691,0,0,0,482.942,4.519,1772906803636,1772906804327,680,327.625,15
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,28,1,3,AREA,1,0,M,16,TIGHT,8,30,960,500,3,138,25,551.788,371.944,676.309,318.854,135.366,32,2.387,585,0,0,0,168.515,4.08,1772906804327,1772906804912,538,364.625,25
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,28,1,3,AREA,1,0,M,16,TIGHT,8,30,960,500,4,139,3,457.501,247.828,551.788,371.944,155.869,32,2.554,568,0,0,0,180.688,4.496,1772906804912,1772906805480,454,244.625,3
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,28,1,3,AREA,1,0,M,16,TIGHT,8,30,960,500,5,140,20,388.147,356.867,457.501,247.828,129.227,32,2.333,749,0,0,0,536.074,3.115,1772906805480,1772906806229,388,358.625,20
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,29,2,3,AREA,1,0,M,16,TIGHT,8,30,960,500,1,141,9,334.648,30.569,480,250,263.205,32,3.206,911,0,0,0,351.15,3.519,1772906806647,1772906807558,333,27.625,9
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,29,2,3,AREA,1,0,M,16,TIGHT,8,30,960,500,2,142,11,919.331,333.034,334.648,30.569,658.285,32,4.431,772,0,0,0,666.15,5.74,1772906807558,1772906808330,903,333.625,11
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,29,2,3,AREA,1,0,M,16,TIGHT,8,30,960,500,3,143,7,38.915,284.55,919.331,333.034,881.75,32,4.836,842,0,0,0,910.961,5.743,1772906808330,1772906809172,38,289.625,7
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,29,2,3,AREA,1,0,M,16,TIGHT,8,30,960,500,4,144,4,573.088,43.727,38.915,284.55,585.949,32,4.271,656,0,0,0,729.61,6.511,1772906809172,1772906809828,573,56.625,4
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,29,2,3,AREA,1,0,M,16,TIGHT,8,30,960,500,5,145,3,841.579,224.339,573.088,43.727,323.587,32,3.474,674,0,0,0,474.255,5.154,1772906809828,1772906810502,846,221.625,3
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,30,3,3,AREA,1,0,M,16,TIGHT,8,30,960,500,1,146,27,120.779,367.409,480,250,377.921,32,3.679,1397,0,1,1,828.235,2.634,1772906810878,1772906812275,127,367.625,27
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,30,3,3,AREA,1,0,M,16,TIGHT,8,30,960,500,2,147,17,65.277,224.471,120.779,367.409,153.335,32,2.534,650,0,0,0,747.467,3.898,1772906812275,1772906812925,66,224.625,17
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,30,3,3,AREA,1,0,M,16,TIGHT,8,30,960,500,3,148,10,872.439,87.311,65.277,224.471,818.733,32,4.733,665,0,0,0,856.965,7.117,1772906812925,1772906813590,861,84.625,10
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,30,3,3,AREA,1,0,M,16,TIGHT,8,30,960,500,4,149,27,120.779,367.409,872.439,87.311,802.151,32,4.704,754,0,0,0,818.331,6.239,1772906813590,1772906814344,123,366.625,27
2,2,2026-03-07T18:04:11.534Z,20260307_130411,9,AREA_M_TIGHT,30,3,3,AREA,1,0,M,16,TIGHT,8,30,960,500,5,150,12,886.648,429.794,120.779,367.409,768.405,32,4.645,704,0,0,0,892.159,6.597,1772906814344,1772906815048,867,424.625,12
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,31,1,3,AREA,1,1,L,22,LOOSE,28,30,960,500,1,151,9,660.656,411.327,480,250,242.204,44,2.701,771,0,0,0,345.056,3.504,1772906815477,1772906816248,663,404.625,9
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,31,1,3,AREA,1,1,L,22,LOOSE,28,30,960,500,2,152,28,668.171,40.571,660.656,411.327,370.832,44,3.237,672,0,0,0,574.222,4.817,1772906816248,1772906816920,663,39.625,28
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,31,1,3,AREA,1,1,L,22,LOOSE,28,30,960,500,3,153,1,79.149,248.911,668.171,40.571,624.781,44,3.926,716,0,0,0,739.185,5.483,1772906816920,1772906817636,81,241.625,1
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,31,1,3,AREA,1,1,L,22,LOOSE,28,30,960,500,4,154,8,863.262,397.157,79.149,248.911,798.004,44,4.258,728,0,0,0,893.598,5.849,1772906817636,1772906818364,871,398.625,8
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,31,1,3,AREA,1,1,L,22,LOOSE,28,30,960,500,5,155,27,200.675,103.437,863.262,397.157,724.772,44,4.127,686,0,0,0,773.008,6.016,1772906818364,1772906819050,197,109.625,27
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,32,2,3,AREA,1,1,L,22,LOOSE,28,30,960,500,1,156,15,470.614,186.719,480,250,63.974,44,1.295,787,0,0,0,214.946,1.646,1772906819526,1772906820313,468,198.625,15
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,32,2,3,AREA,1,1,L,22,LOOSE,28,30,960,500,2,157,6,177.033,424.473,470.614,186.719,377.779,44,3.261,635,0,0,0,551.462,5.135,1772906820313,1772906820948,168,428.625,6
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,32,2,3,AREA,1,1,L,22,LOOSE,28,30,960,500,3,158,12,832.224,424.647,177.033,424.473,655.191,44,3.99,624,0,0,0,754.352,6.394,1772906820948,1772906821572,805,425.625,12
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,32,2,3,AREA,1,1,L,22,LOOSE,28,30,960,500,4,159,10,163.596,51.711,832.224,424.647,765.601,44,4.202,730,0,0,0,763.509,5.756,1772906821572,1772906822302,161,54.625,10
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,32,2,3,AREA,1,1,L,22,LOOSE,28,30,960,500,5,160,4,384.896,263.347,163.596,51.711,306.209,44,2.993,757,0,0,0,949.742,3.953,1772906822302,1772906823059,380,271.625,4
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,33,3,3,AREA,1,1,L,22,LOOSE,28,30,960,500,1,161,15,293.787,214.532,480,250,189.561,44,2.408,690,0,0,0,323.816,3.49,1772906823475,1772906824165,300,211.625,15
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,33,3,3,AREA,1,1,L,22,LOOSE,28,30,960,500,2,162,11,551.037,363.813,293.787,214.532,297.426,44,2.956,596,0,0,0,459.064,4.96,1772906824165,1772906824761,552,346.625,11
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,33,3,3,AREA,1,1,L,22,LOOSE,28,30,960,500,3,163,28,321.726,445.07,551.037,363.813,243.282,44,2.707,580,0,0,0,282.751,4.667,1772906824761,1772906825341,318,443.625,28
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,33,3,3,AREA,1,1,L,22,LOOSE,28,30,960,500,4,164,6,927.355,448.185,321.726,445.07,605.637,44,3.884,677,0,0,0,622.878,5.737,1772906825341,1772906826018,908,432.625,6
2,2,2026-03-07T18:04:11.534Z,20260307_130411,10,AREA_L_LOOSE,33,3,3,AREA,1,1,L,22,LOOSE,28,30,960,500,5,165,0,182.876,413.437,927.355,448.185,745.29,44,4.165,815,0,0,0,797.039,5.11,1772906826018,1772906826833,193,421.625,0
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,34,1,3,AREA,1,2,M,16,MED,18,30,960,500,1,166,26,903.446,93.022,480,250,451.607,32,3.918,715,0,0,0,597.646,5.479,1772906827264,1772906827979,897,90.625,26
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,34,1,3,AREA,1,2,M,16,MED,18,30,960,500,2,167,3,136.13,57.986,903.446,93.022,768.116,32,4.644,747,0,0,0,911.819,6.217,1772906827979,1772906828726,142,54.625,3
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,34,1,3,AREA,1,2,M,16,MED,18,30,960,500,3,168,10,672.674,73.25,136.13,57.986,536.761,32,4.152,640,0,0,0,643.847,6.487,1772906828726,1772906829366,674,72.625,10
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,34,1,3,AREA,1,2,M,16,MED,18,30,960,500,4,169,17,895.903,420.684,672.674,73.25,412.967,32,3.798,764,0,0,0,584.174,4.971,1772906829366,1772906830130,898,416.625,17
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,34,1,3,AREA,1,2,M,16,MED,18,30,960,500,5,170,14,895.468,191.421,895.903,420.684,229.263,32,3.029,629,0,0,0,802.107,4.816,1772906830130,1772906830759,876,197.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,35,2,3,AREA,1,2,M,16,MED,18,30,960,500,1,171,28,875.215,467.572,480,250,451.145,32,3.916,999,0,0,0,769.47,3.92,1772906831246,1772906832245,864,465.625,28
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,35,2,3,AREA,1,2,M,16,MED,18,30,960,500,2,172,27,191.139,142.316,875.215,467.572,757.463,32,4.625,596,0,0,0,762.117,7.76,1772906832245,1772906832841,187,133.625,27
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,35,2,3,AREA,1,2,M,16,MED,18,30,960,500,3,173,23,696.506,470.947,191.139,142.316,602.822,32,4.31,599,0,0,0,797.172,7.196,1772906832841,1772906833440,709,453.625,23
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,35,2,3,AREA,1,2,M,16,MED,18,30,960,500,4,174,28,875.215,467.572,696.506,470.947,178.74,32,2.719,1181,0,2,2,791.898,2.303,1772906833440,1772906834621,871,471.625,28
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,35,2,3,AREA,1,2,M,16,MED,18,30,960,500,5,175,29,27.862,279.684,875.215,467.572,867.934,32,4.814,761,0,0,0,959.279,6.325,1772906834621,1772906835382,28,269.625,29
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,36,3,3,AREA,1,2,M,16,MED,18,30,960,500,1,176,7,156.539,287.421,480,250,325.618,32,3.482,654,0,0,0,459.59,5.325,1772906835790,1772906836444,164,289.625,7
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,36,3,3,AREA,1,2,M,16,MED,18,30,960,500,2,177,20,474.502,158.074,156.539,287.421,343.265,32,3.552,610,0,0,0,561.507,5.823,1772906836444,1772906837054,485,157.625,20
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,36,3,3,AREA,1,2,M,16,MED,18,30,960,500,3,178,14,874.801,469.096,474.502,158.074,506.927,32,4.074,608,0,0,0,491.4,6.701,1772906837054,1772906837662,855,464.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,36,3,3,AREA,1,2,M,16,MED,18,30,960,500,4,179,19,452.935,345.404,874.801,469.096,439.626,32,3.881,706,0,0,0,780.813,5.498,1772906837662,1772906838368,445,339.625,19
2,2,2026-03-07T18:04:11.534Z,20260307_130411,11,AREA_M_MED,36,3,3,AREA,1,2,M,16,MED,18,30,960,500,5,180,20,474.502,158.074,452.935,345.404,188.567,32,2.785,579,0,0,0,193.921,4.81,1772906838368,1772906838947,468,150.625,20
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,37,1,3,AREA,1,3,L,22,TIGHT,8,30,960,500,1,181,25,415.705,155.346,480,250,114.426,44,1.848,670,0,0,0,111.323,2.759,1772906839357,1772906840027,416,160.625,25
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,37,1,3,AREA,1,3,L,22,TIGHT,8,30,960,500,2,182,6,314.21,368.374,415.705,155.346,235.971,44,2.67,787,0,1,1,355.362,3.392,1772906840027,1772906840814,303,374.625,6
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,37,1,3,AREA,1,3,L,22,TIGHT,8,30,960,500,3,183,17,694.293,336.952,314.21,368.374,381.38,44,3.273,694,0,0,0,394.556,4.716,1772906840814,1772906841508,682,347.625,17
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,37,1,3,AREA,1,3,L,22,TIGHT,8,30,960,500,4,184,18,516.476,142.876,694.293,336.952,263.219,44,2.804,811,0,1,1,308.604,3.457,1772906841508,1772906842319,514,132.625,18
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,37,1,3,AREA,1,3,L,22,TIGHT,8,30,960,500,5,185,17,694.293,336.952,516.476,142.876,263.219,44,2.804,648,0,0,0,326.837,4.327,1772906842319,1772906842967,704,342.625,17
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,38,2,3,AREA,1,3,L,22,TIGHT,8,30,960,500,1,186,24,260.663,345.046,480,250,239.045,44,2.685,1047,0,1,1,288.45,2.565,1772906843400,1772906844447,240,344.625,24
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,38,2,3,AREA,1,3,L,22,TIGHT,8,30,960,500,2,187,19,888.595,344.89,260.663,345.046,627.932,44,3.933,724,0,0,0,655.382,5.432,1772906844447,1772906845171,883,343.625,19
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,38,2,3,AREA,1,3,L,22,TIGHT,8,30,960,500,3,188,3,126.696,212.135,888.595,344.89,773.378,44,4.215,692,0,0,0,779.192,6.092,1772906845172,1772906845864,131,216.625,3
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,38,2,3,AREA,1,3,L,22,TIGHT,8,30,960,500,4,189,14,866.6,393.528,126.696,212.135,761.815,44,4.195,679,0,0,0,761.919,6.178,1772906845864,1772906846543,863,394.625,14
2,2,2026-03-07T18:04:11.534Z,20260307_130411,12,AREA_L_TIGHT,38,2,3,AREA,1,3,L,22,TIGHT,8,30,960,500,5,190,22,54.377,73.71,866.6,393.528,872.92,44,4.381,762,0,0,0,889.396,5.75,1772906846543,1772906847305,54,77.625,22
