participant_id,participant_order_group,run_start_iso,session_tag,condition_index,factor_condition_id,block_number,condition_block_index,blocks_per_condition,technique,technique_order_index,technique_block_condition_index,size_level,radius_px,spacing_level,min_sep_px,num_targets,canvas_w,canvas_h,trial_in_block,global_trial_number,goal_target_id,goal_x,goal_y,prev_goal_x,prev_goal_y,A_px,W_px,ID_bits,time_ms,wrong_target_clicks,miss_clicks,total_errors,path_length_px,throughput_bps,trial_start_timestamp_ms,trial_end_timestamp_ms,last_click_x,last_click_y,captured_target_id_correct_click
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,10,1,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,1,46,8,160.048,54.779,480,250,374.808,20,4.303,935,0,0,0,410.663,4.602,1772829796106,1772829797041,179,60.125,8
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,10,1,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,2,47,27,922.735,457.744,160.048,54.779,862.597,20,5.464,1195,0,0,0,880.716,4.572,1772829797041,1772829798236,903,455.125,27
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,10,1,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,3,48,1,488.497,471.268,922.735,457.744,434.449,20,4.506,1012,0,0,0,463.158,4.453,1772829798236,1772829799248,479,479.125,1
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,10,1,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,4,49,20,329.7,195.075,488.497,471.268,318.589,20,4.081,835,0,0,0,325.889,4.888,1772829799248,1772829800083,328,198.125,20
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,10,1,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,5,50,13,435.212,25.356,329.7,195.075,199.843,20,3.458,854,0,0,0,179.094,4.05,1772829800083,1772829800937,411,50.125,13
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,11,2,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,1,51,10,85.65,100.661,480,250,421.68,20,4.465,1050,0,0,0,380.004,4.252,1772829801633,1772829802683,104,115.125,10
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,11,2,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,2,52,11,683.544,288.641,85.65,100.661,626.749,20,5.015,930,0,0,0,617.827,5.393,1772829802684,1772829803614,660,293.125,11
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,11,2,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,3,53,27,470.269,319.222,683.544,288.641,215.457,20,3.557,712,0,0,0,242.496,4.996,1772829803614,1772829804326,486,313.125,27
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,11,2,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,4,54,26,911.002,273.57,470.269,319.222,443.092,20,4.533,929,0,0,0,506.998,4.88,1772829804326,1772829805255,938,298.125,26
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,11,2,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,5,55,15,496.437,111.116,911.002,273.57,445.259,20,4.54,930,0,0,0,507.045,4.882,1772829805255,1772829806185,494,105.125,15
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,12,3,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,1,56,4,458.498,205.525,480,250,49.4,20,1.795,1066,0,0,0,369.602,1.684,1772829806801,1772829807867,458,210.125,4
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,12,3,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,2,57,1,545.172,138.095,458.498,205.525,109.814,20,2.698,810,0,0,0,168.434,3.331,1772829807867,1772829808677,532,150.125,1
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,12,3,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,3,58,19,521.441,243.288,545.172,138.095,107.837,20,2.676,884,0,0,0,188.358,3.027,1772829808677,1772829809561,494,253.125,19
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,12,3,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,4,59,25,178.207,342.228,521.441,243.288,357.21,20,4.237,750,0,0,0,295.486,5.65,1772829809561,1772829810311,220,333.125,25
1,1,2026-03-06T20:42:16.147Z,20260306_154216,3,BUBBLE_S_LOOSE,12,3,3,BUBBLE,0,3,S,10,LOOSE,28,30,960,500,5,60,10,631.879,153.675,178.207,342.228,491.295,20,4.676,869,0,0,0,458.097,5.381,1772829810311,1772829811180,616,147.125,10
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,13,1,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,1,61,26,630.412,150.975,480,250,180.083,44,2.348,781,0,0,0,301.042,3.007,1772829811751,1772829812532,613,147.125,26
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,13,1,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,2,62,29,670.399,45.694,630.412,150.975,112.619,44,1.832,786,0,0,0,149.792,2.33,1772829812533,1772829813319,681,54.125,29
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,13,1,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,3,63,28,72.54,162.663,670.399,45.694,609.194,44,3.892,1116,0,0,0,680.249,3.487,1772829813319,1772829814435,83,168.125,28
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,13,1,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,4,64,22,795.397,152.706,72.54,162.663,722.926,44,4.124,1014,0,0,0,749.062,4.067,1772829814435,1772829815449,781,170.125,22
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,13,1,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,5,65,8,720.929,413.836,795.397,152.706,271.541,44,2.842,951,0,0,0,253.425,2.989,1772829815449,1772829816400,729,408.125,8
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,14,2,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,1,66,28,599.451,70.106,480,250,215.941,44,2.563,929,0,0,0,328.071,2.758,1772829817001,1772829817930,624,75.125,28
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,14,2,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,2,67,7,400.918,39.253,599.451,70.106,200.916,44,2.477,890,0,0,0,247.418,2.783,1772829817930,1772829818820,408,23.125,7
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,14,2,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,3,68,8,229.957,147.067,400.918,39.253,202.118,44,2.484,717,0,0,0,193.873,3.464,1772829818820,1772829819537,256,132.125,8
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,14,2,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,4,69,15,53.656,391.523,229.957,147.067,301.397,44,2.973,824,0,0,0,317.956,3.608,1772829819537,1772829820361,53,348.125,15
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,14,2,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,5,70,29,810.767,189.859,53.656,391.523,783.508,44,4.233,1111,0,0,0,879.774,3.81,1772829820361,1772829821472,817,170.125,29
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,15,3,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,1,71,6,517.715,426.095,480,250,180.088,44,2.348,1125,0,0,0,415.7,2.088,1772829822125,1772829823250,524,440.125,6
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,15,3,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,2,72,19,683.34,302.929,517.715,426.095,206.402,44,2.509,809,0,0,0,240.792,3.101,1772829823250,1772829824059,654,314.125,19
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,15,3,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,3,73,23,446.405,100.085,683.34,302.929,311.903,44,3.016,789,0,0,0,398.539,3.822,1772829824059,1772829824848,444,95.125,23
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,15,3,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,4,74,19,683.34,302.929,446.405,100.085,311.903,44,3.016,1137,0,0,0,315.3,2.653,1772829824848,1772829825985,643,292.125,19
1,1,2026-03-06T20:42:16.147Z,20260306_154216,4,BUBBLE_L_TIGHT,15,3,3,BUBBLE,0,4,L,22,TIGHT,8,30,960,500,5,75,11,702.43,359.699,683.34,302.929,59.894,44,1.24,892,0,0,0,225.982,1.39,1772829825985,1772829826877,690,363.125,11
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,16,1,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,1,76,1,308.749,436.757,480,250,253.387,32,3.157,907,0,0,0,355.917,3.48,1772829827359,1772829828266,307,453.125,1
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,16,1,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,2,77,29,892.232,280.444,308.749,436.757,604.058,32,4.313,968,0,0,0,704.217,4.456,1772829828266,1772829829234,878,278.125,29
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,16,1,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,3,78,24,590.845,324.824,892.232,280.444,304.637,32,3.395,705,0,0,0,298.381,4.816,1772829829234,1772829829939,594,346.125,24
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,16,1,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,4,79,20,517.715,333.128,590.845,324.824,73.6,32,1.722,592,0,0,0,106.113,2.91,1772829829939,1772829830531,509,339.125,20
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,16,1,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,5,80,17,446.254,294.312,517.715,333.128,81.323,32,1.824,568,0,0,0,57.624,3.212,1772829830531,1772829831099,466,316.125,17
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,17,2,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,1,81,13,761.644,371.385,480,250,306.688,32,3.404,850,0,0,0,306.557,4.004,1772829831649,1772829832499,764,355.125,13
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,17,2,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,2,82,2,699.937,43.502,761.644,371.385,333.639,32,3.514,1018,0,0,0,359.579,3.452,1772829832499,1772829833517,723,72.125,2
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,17,2,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,3,83,13,761.644,371.385,699.937,43.502,333.639,32,3.514,826,0,0,0,301.81,4.255,1772829833517,1772829834343,767,369.125,13
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,17,2,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,4,84,20,810.124,107.276,761.644,371.385,268.521,32,3.231,860,0,0,0,347.578,3.757,1772829834343,1772829835203,809,109.125,20
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,17,2,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,5,85,8,97.242,452.557,810.124,107.276,792.098,32,4.687,1230,0,0,0,921.436,3.81,1772829835203,1772829836433,73,468.125,8
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,18,3,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,1,86,25,102.298,182.515,480,250,383.683,32,3.699,965,0,0,0,745.96,3.834,1772829839510,1772829840475,90,203.125,25
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,18,3,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,2,87,20,400.82,330.287,102.298,182.515,333.095,32,3.512,833,0,0,0,321.377,4.216,1772829840476,1772829841309,371,337.125,20
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,18,3,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,3,88,4,428.45,274.111,400.82,330.287,62.602,32,1.564,720,0,0,0,104.67,2.172,1772829841309,1772829842029,443,277.125,4
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,18,3,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,4,89,12,663.946,283.233,428.45,274.111,235.673,32,3.064,877,0,0,0,200.104,3.494,1772829842029,1772829842906,638,283.125,12
1,1,2026-03-06T20:42:16.147Z,20260306_154216,5,BUBBLE_M_LOOSE,18,3,3,BUBBLE,0,5,M,16,LOOSE,28,30,960,500,5,90,4,428.45,274.111,663.946,283.233,235.673,32,3.064,736,0,0,0,193.219,4.163,1772829842906,1772829843642,454,282.125,4
1,1,2026-03-06T20:42:16.147Z,20260306_154216,6,BUBBLE_S_TIGHT,19,1,3,BUBBLE,0,6,S,10,TIGHT,8,30,960,500,1,91,0,839.642,468.406,480,250,420.766,20,4.462,996,0,0,0,582.276,4.48,1772829844204,1772829845200,854,476.125,0
1,1,2026-03-06T20:42:16.147Z,20260306_154216,6,BUBBLE_S_TIGHT,19,1,3,BUBBLE,0,6,S,10,TIGHT,8,30,960,500,2,92,14,846.172,146.778,839.642,468.406,321.694,20,4.095,931,0,0,0,352.113,4.398,1772829845200,1772829846131,835,158.125,14
1,1,2026-03-06T20:42:16.147Z,20260306_154216,6,BUBBLE_S_TIGHT,19,1,3,BUBBLE,0,6,S,10,TIGHT,8,30,960,500,3,93,22,361.407,389.642,846.172,146.778,542.198,20,4.813,877,0,0,0,528.286,5.488,1772829846131,1772829847008,394,409.125,22
